# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = WSLS_model
# start_datetime = 2024-03-06 10:36:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/KERESZ~1/AppData/Local/Temp/RtmpyU5IGk/standata-4f1077b72f55.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/WSLS-202403061136-1-4cb121.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/WSLS-profile-202403061136-1-0e0b63.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=WSLS_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,winprob,lossprob
# Adaptation terminated
# Step size = 0.29112
# Diagonal elements of inverse mass matrix:
# 0.21494, 0.0831789
-58.4588,0.999595,0.29112,4,15,0,58.9824,3.16915,0.88937
-59.6672,0.978745,0.29112,3,7,0,60.776,3.76277,1.12873
-60.8194,0.982378,0.29112,3,7,0,61.7815,3.87427,0.864012
-58.4913,0.998214,0.29112,3,7,0,61.4521,3.35638,1.38536
-58.3043,0.998576,0.29112,3,7,0,58.7739,3.32326,1.33491
-59.472,0.984481,0.29112,3,11,0,60.389,1.8992,1.07306
-58.0563,0.998553,0.29112,3,7,0,60.2859,2.55569,0.889708
-57.9439,0.999543,0.29112,3,7,0,58.2248,2.43045,0.965012
-57.9307,0.990364,0.29112,3,15,0,58.9747,3.21353,1.2106
-57.7989,0.90286,0.29112,2,7,0,68.3041,2.75542,0.941281
-57.5156,0.981914,0.29112,2,7,0,59.6324,2.93948,1.27085
-57.5045,0.994572,0.29112,2,7,0,58.0888,2.50207,1.15352
-57.4855,1,0.29112,3,7,0,57.5369,2.54518,1.1204
-57.5851,0.998779,0.29112,3,7,0,57.6463,2.6218,1.02532
-58.175,0.936338,0.29112,2,7,0,62.584,2.66201,1.56209
-57.5516,0.999716,0.29112,3,15,0,58.3682,2.9951,1.18034
-57.7945,0.99394,0.29112,3,7,0,58.0569,3.0214,1.01869
-57.9318,0.998578,0.29112,4,15,0,58.1458,2.50947,1.47009
-57.779,1,0.29112,3,7,0,58.1231,2.77053,1.45665
-57.6368,0.995476,0.29112,3,15,0,58.3607,2.90037,1.02723
-59.5108,0.9732,0.29112,3,7,0,59.8984,2.05208,0.835945
-59.9677,0.994164,0.29112,4,15,0,61.4735,3.46054,1.68016
-59.2062,0.998847,0.29112,3,7,0,60.5405,3.54798,1.43858
-57.3826,0.99869,0.29112,3,11,0,59.2821,2.63909,1.20401
-57.6298,0.995054,0.29112,4,15,0,57.9182,2.8476,1.01311
-57.4741,0.996029,0.29112,3,15,0,58.0849,2.8668,1.2931
-58.4476,0.987666,0.29112,3,7,0,58.5623,3.34559,1.02356
-57.9013,0.996218,0.29112,3,11,0,59.0977,2.39049,1.39776
-58.0433,0.983643,0.29112,4,15,0,59.6983,3.20003,1.05046
-57.4974,0.99984,0.29112,3,15,0,58.1366,2.87085,1.3093
-57.7522,0.995759,0.29112,3,7,0,57.8408,3.09921,1.28521
-57.5602,0.999997,0.29112,4,15,0,57.8871,2.80919,1.36725
-57.5633,0.993225,0.29112,3,15,0,58.4211,2.47166,1.27356
-57.478,0.99994,0.29112,3,7,0,57.6259,2.5847,1.30179
-57.5991,0.992017,0.29112,4,15,0,58.4426,2.68753,1.39274
-57.4323,0.996142,0.29112,2,7,0,58.0035,2.85815,1.14567
-57.525,0.992601,0.29112,3,11,0,58.1031,2.56259,1.07778
-59.7394,0.956878,0.29112,2,5,0,60.1158,2.13632,0.735106
-59.3693,0.996496,0.29112,3,7,0,60.4879,1.98846,0.938513
-59.7267,0.980268,0.29112,3,15,0,61.8812,3.26593,1.72861
-61.8968,0.957655,0.29112,3,7,0,65.6853,1.6305,1.56607
-61.5518,1,0.29112,1,1,0,61.9326,1.68377,1.57551
-58.0219,1,0.29112,3,7,0,62.1735,2.23656,1.17025
-57.7999,0.997167,0.29112,3,7,0,58.6378,2.69577,0.940396
-57.8903,0.999155,0.29112,3,7,0,58.0257,2.62163,0.921182
-57.5331,0.999962,0.29112,4,15,0,58.0435,2.47433,1.16574
-58.1972,0.99074,0.29112,3,7,0,58.4456,2.41415,0.899761
-58.1573,0.978326,0.29112,4,15,0,61.0154,3.01815,1.50658
-58.139,0.976582,0.29112,3,15,0,61.8143,3.25919,1.33023
-60.2622,0.972364,0.29112,3,7,0,60.9726,2.9898,0.556628
-59.2302,0.987772,0.29112,4,15,0,64.248,2.10239,1.55585
-58.8706,0.99895,0.29112,3,11,0,59.606,3.41102,0.938038
-58.7372,0.999923,0.29112,2,3,0,58.9623,3.42142,0.991835
-59.4401,0.996384,0.29112,4,15,0,60.3071,1.91935,1.03429
-58.0803,0.998572,0.29112,3,15,0,60.0879,3.09427,1.44876
-57.6881,1,0.29112,4,15,0,58.2085,2.68762,0.976552
-57.4127,0.9995,0.29112,4,15,0,57.8149,2.72904,1.11427
-58.1806,0.98636,0.29112,3,11,0,58.4995,2.42751,1.50891
-58.3331,0.99256,0.29112,4,15,0,59.4222,2.91418,0.832336
-57.3706,0.996104,0.29112,2,7,0,58.7819,2.70819,1.17364
-57.9976,0.973138,0.29112,2,7,0,59.2529,2.29797,1.35099
-57.6869,0.995882,0.29112,3,7,0,58.379,2.39522,1.27664
-57.9657,0.997326,0.29112,4,15,0,58.2854,2.90565,1.48926
-60.6131,0.963027,0.29112,3,7,0,60.7034,3.4993,1.76609
-59.7134,0.994533,0.29112,1,3,0,61.1389,3.39332,1.66989
-57.5712,0.996785,0.29112,3,7,0,60.397,2.77577,1.3781
-59.1668,0.964198,0.29112,4,15,0,61.4539,3.63756,1.17781
-59.1031,1,0.29112,2,3,0,59.1728,3.61997,1.18194
-60.3434,0.985147,0.29112,3,7,0,60.9773,3.85162,0.967047
-63.0872,0.95892,0.29112,3,7,0,64.5053,3.90949,0.542158
-60.9165,1,0.29112,2,3,0,63.2344,3.80003,0.782134
-58.2578,0.998286,0.29112,3,11,0,60.9993,3.3478,1.17853
-58.7304,0.992089,0.29112,3,9,0,59.6567,2.03421,1.21712
-58.393,0.971848,0.29112,3,11,0,60.9139,3.39571,1.1674
-58.1221,0.99918,0.29112,4,15,0,58.9005,3.15864,1.42224
-58.7801,0.994127,0.29112,4,15,0,59.4368,2.39878,1.63293
-57.6245,0.994376,0.29112,2,7,0,59.499,2.55641,1.3744
-57.3806,0.999739,0.29112,3,7,0,57.6785,2.79558,1.20265
-57.7906,0.980787,0.29112,3,9,0,58.9495,2.36221,1.31124
-57.4909,0.99627,0.29112,3,11,0,58.1337,2.94071,1.17014
-57.4337,0.996622,0.29112,3,15,0,57.8995,2.8732,1.23839
-61.1625,0.950838,0.29112,3,11,0,61.6495,1.64455,1.02823
-64.7655,0.955214,0.29112,3,15,0,65.772,4.58194,1.62758
-63.6236,0.989003,0.29112,3,15,0,67.247,3.86935,1.97999
-60.7143,1,0.29112,3,7,0,64.2745,3.19411,1.89214
-59.4897,0.999993,0.29112,3,7,0,61.0763,2.89046,1.78635
-57.8363,0.998885,0.29112,3,7,0,60.0519,2.38145,1.36068
-58.2175,0.984557,0.29112,1,3,0,58.5784,2.2648,1.41187
-57.5097,0.999983,0.29112,3,15,0,58.3291,2.94365,1.25813
-57.4647,0.999659,0.29112,1,3,0,57.5371,2.90633,1.24536
-57.6769,0.997557,0.29112,3,7,0,57.7,3.08086,1.18605
-57.5971,0.999898,0.29112,4,15,0,57.828,2.43673,1.14817
-57.777,0.998198,0.29112,4,15,0,58.0192,2.70693,1.45801
-57.4151,0.986142,0.29112,4,15,0,59.7198,2.69866,1.28753
-57.3824,0.99902,0.29112,2,7,0,57.4978,2.69831,1.24939
-57.6667,0.989401,0.29112,3,11,0,58.1488,2.94408,1.36906
-57.4044,0.988397,0.29112,2,7,0,58.8934,2.60733,1.16906
-59.6628,0.955276,0.29112,3,11,0,60.5422,3.691,1.42136
-59.7531,0.994167,0.29112,3,7,0,60.589,3.54682,1.58487
-59.0973,1,0.29112,3,7,0,59.9065,3.3218,1.58656
-58.2243,1,0.29112,4,15,0,59.6129,2.77433,0.837238
-59.9033,0.969564,0.29112,3,7,0,60.6814,2.2161,0.670961
-58.3842,0.998453,0.29112,3,7,0,60.5282,2.25298,0.946216
-58.2728,0.999732,0.29112,3,7,0,58.5096,2.22529,1.01261
-59.548,0.980959,0.29112,3,7,0,59.7931,1.89292,1.04904
-60.0987,0.994344,0.29112,4,15,0,61.8851,2.37343,0.594061
-60.0932,0.989833,0.29112,2,3,0,60.781,2.37409,0.594585
-60.6271,0.995925,0.29112,3,7,0,60.781,2.25041,0.564896
-59.6315,0.99416,0.29112,1,3,0,61.0638,2.34046,0.664537
-59.5602,0.998279,0.29112,2,3,0,59.8365,2.30885,0.684983
-58.6353,0.996945,0.29112,4,15,0,60.7185,2.88266,0.769443
-58.6842,0.999591,0.29112,2,3,0,58.7244,2.85272,0.757173
-58.9024,0.997506,0.29112,4,15,0,59.7061,2.63633,1.70226
-58.6897,0.984918,0.29112,4,15,0,61.389,2.16574,0.933397
-59.067,0.989114,0.29112,4,15,0,60.5702,1.95955,1.21264
-58.4047,1,0.29112,2,3,0,59.0466,2.1167,1.21371
-57.5836,0.999478,0.29112,3,7,0,58.6492,2.59248,1.36815
-57.692,0.995424,0.29112,4,15,0,58.1619,3.07194,1.12999
-58.0251,0.986477,0.29112,2,7,0,58.7665,3.17688,1.03559
-57.9315,0.999528,0.29112,4,15,0,58.366,2.57267,1.4878
-57.4759,0.990325,0.29112,2,7,0,58.7629,2.8519,1.30291
-57.7709,0.990699,0.29112,4,15,0,58.6183,2.65435,0.952091
-57.9395,0.9955,0.29112,4,15,0,58.5324,2.93247,1.47408
-59.8956,0.972628,0.29112,3,7,0,60.8336,1.81385,1.28703
-59.0751,1,0.29112,4,15,0,60.5007,3.41675,0.887653
-59.5588,0.995119,0.29112,4,15,0,60.6712,1.99686,1.52987
-59.5526,0.999453,0.29112,4,15,0,61.4913,2.64762,1.80409
-58.7404,0.991799,0.29112,1,3,0,60.3138,2.64856,1.67489
-58.9593,0.994856,0.29112,3,7,0,59.6106,3.04436,1.67123
-59.9379,0.991197,0.29112,3,7,0,60.4959,2.82157,1.85563
-58.9541,0.999026,0.29112,3,7,0,60.7548,3.29899,1.56761
-60.3766,0.988504,0.29112,3,7,0,60.9745,3.84946,1.45132
-58.1148,1,0.29112,4,15,0,60.8508,3.1111,0.954237
-58.0704,0.999489,0.29112,4,15,0,58.8908,2.21856,1.21844
-58.157,0.994548,0.29112,3,7,0,58.6219,2.22714,1.335
-58.1133,0.991536,0.29112,3,15,0,59.4346,2.89319,0.87693
-57.4328,0.99097,0.29112,2,7,0,58.9157,2.85207,1.13943
-57.4894,0.998025,0.29112,4,15,0,57.7024,2.84368,1.08424
-58.0272,0.977222,0.29112,2,7,0,59.2543,2.40739,0.950688
-58.4973,0.989764,0.29112,2,3,0,58.5764,2.40726,0.833497
-59.0584,0.988812,0.29112,2,3,0,59.0587,2.33583,0.754459
-58.9095,1,0.29112,2,3,0,59.0566,2.34751,0.776116
-58.7345,0.98981,0.29112,3,15,0,60.4601,2.85781,1.66759
-58.4757,0.995783,0.29112,3,15,0,59.9343,3.24602,0.928623
-59.4718,0.966674,0.29112,3,7,0,61.4544,3.71054,1.12167
-57.4309,0.98962,0.29112,2,7,0,61.2767,2.69643,1.09974
-57.8192,0.991909,0.29112,4,15,0,58.3349,2.77423,0.936537
-57.6869,0.999949,0.29112,3,15,0,57.9468,2.85664,1.41037
-57.6319,0.996339,0.29112,3,15,0,58.1833,2.42765,1.12314
-58.1382,0.993154,0.29112,3,7,0,58.14,2.22003,1.09177
-58.4506,0.950587,0.29112,3,7,0,61.3768,2.12095,1.29993
-59.1151,0.994074,0.29112,4,15,0,59.9522,2.32996,1.66989
-59.1819,0.998614,0.29112,2,3,0,59.3327,2.37281,1.69731
-59.0647,1,0.29112,1,1,0,59.1817,2.38951,1.68245
-57.9753,0.999648,0.29112,3,7,0,59.2295,2.38287,1.42102
-58.8853,0.978084,0.29112,2,3,0,59.0486,2.10751,1.46966
-58.3198,0.99992,0.29112,4,15,0,59.0349,2.32919,1.49552
-58.2828,0.975955,0.29112,3,7,0,60.3319,2.19138,1.05592
-58.6596,0.988127,0.29112,4,15,0,60.0196,3.46448,1.30661
-59.8189,0.990197,0.29112,3,15,0,60.143,3.76492,1.03414
-62.3924,0.981583,0.29112,3,11,0,62.4598,1.52597,1.47968
-64.4996,0.969737,0.29112,4,15,0,66.9182,4.709,1.07581
-62.819,1,0.29112,2,3,0,64.668,4.39532,1.02113
-57.9053,0.998943,0.29112,3,7,0,63.204,3.07036,1.00348
-57.7535,0.999509,0.29112,3,15,0,58.1219,2.35786,1.27081
-57.6232,0.988945,0.29112,3,15,0,58.8956,2.52135,1.35723
-59.6257,0.969975,0.29112,3,7,0,60.2205,2.5824,0.618964
-59.2239,0.986005,0.29112,3,7,0,61.4072,3.17071,0.738793
-57.4753,0.982703,0.29112,3,11,0,61.3364,2.57065,1.29079
-60.0796,0.960188,0.29112,3,7,0,60.236,3.4313,1.71433
-61.5704,0.989264,0.29112,3,7,0,61.8183,3.79493,1.74923
-59.816,1,0.29112,2,3,0,61.6278,3.46482,1.65014
-58.9254,0.991177,0.29112,1,3,0,60.667,3.32525,1.54535
-58.6009,0.99986,0.29112,4,15,0,59.0734,3.31658,1.46325
-59.4672,0.990975,0.29112,4,15,0,60.7772,1.88363,1.15183
-58.9745,0.999109,0.29112,4,15,0,61.1272,2.98019,0.728967
-58.6015,0.999857,0.29112,4,15,0,59.6447,2.18222,1.46153
-57.9186,0.999891,0.29112,4,15,0,59.0315,2.8289,1.49158
-57.9764,0.991429,0.29112,3,15,0,59.0971,2.88249,0.908992
-58.2217,0.996948,0.29112,4,15,0,58.941,2.18443,1.28843
-58.4233,0.989084,0.29112,4,15,0,59.9167,2.41669,0.845767
-58.4703,0.998667,0.29112,2,3,0,58.5756,2.45933,0.822146
-58.3398,1,0.29112,2,3,0,58.5029,2.50804,0.836168
-58.0136,0.999459,0.29112,2,3,0,58.4097,2.49769,0.916311
-58.099,0.998221,0.29112,4,15,0,58.6708,2.93469,1.51793
-58.0415,0.999959,0.29112,4,15,0,58.4107,2.52656,0.900417
-60.9803,0.944893,0.29112,3,7,0,62.7111,1.92987,1.74314
-57.7632,1,0.29112,3,15,0,61.0884,2.95883,1.40398
-57.9712,0.997527,0.29112,4,15,0,58.2708,2.81995,1.50734
-57.8756,0.998746,0.29112,3,7,0,58.1723,2.90709,1.46198
-57.8871,0.98234,0.29112,2,7,0,59.8289,2.3533,1.0436
-58.3111,0.996683,0.29112,4,15,0,58.4978,2.14559,1.16014
-58.5133,0.989654,0.29112,3,7,0,59.1408,2.08746,1.19411
-58.6633,0.995811,0.29112,2,3,0,58.7557,2.04983,1.20202
-58.474,0.999357,0.29112,2,3,0,58.7539,2.09964,1.16578
-57.4565,1,0.29112,3,7,0,58.5606,2.68297,1.31812
-57.9532,0.99118,0.29112,3,7,0,58.1301,2.94544,1.47413
-57.7847,1,0.29112,4,15,0,58.172,2.66254,1.45796
-57.7856,0.99975,0.29112,4,15,0,58.1088,2.88356,0.965227
-57.841,0.999777,0.29112,4,15,0,58.1851,2.8775,1.45885
-58.0832,0.994697,0.29112,4,15,0,58.9066,2.46106,0.910486
-58.5773,0.995073,0.29112,4,15,0,58.9696,3.41416,1.34892
-58.5604,0.993339,0.29112,4,15,0,60.0805,2.13382,1.01508
-58.3788,1,0.29112,3,7,0,58.614,2.19815,1.00255
-60.0585,0.953372,0.29112,3,11,0,61.475,3.73118,1.49821
-59.589,0.999254,0.29112,4,15,0,61.3792,2.13413,0.761683
-59.1015,0.999744,0.29112,4,15,0,60.9245,1.98727,1.03873
-57.5844,0.999419,0.29112,3,7,0,59.3746,2.89383,1.04983
-59.2904,0.971907,0.29112,3,7,0,59.5931,3.65038,1.08736
-57.9687,0.999999,0.29112,4,15,0,59.8143,2.92521,1.48484
-57.5294,0.984728,0.29112,2,7,0,59.3057,2.81318,1.35065
-57.4953,0.994331,0.29112,3,11,0,58.0521,2.80053,1.06679
-57.4725,0.999245,0.29112,4,15,0,57.6653,2.72429,1.33058
-58.5579,0.9866,0.29112,3,11,0,58.5723,2.68716,1.64312
-60.1375,0.983268,0.29112,3,7,0,60.1833,2.84215,1.88035
-59.2148,0.998423,0.29112,3,7,0,60.7103,2.521,1.73944
-57.8253,0.988453,0.29112,3,15,0,61.2721,3.15486,1.25082
-59.0049,0.978659,0.29112,3,7,0,59.8862,3.02963,1.6832
-59.6965,0.993842,0.29112,3,7,0,59.9886,3.33226,1.69606
-59.6927,0.999994,0.29112,2,3,0,59.7452,3.32039,1.70067
-57.9653,0.999594,0.29112,3,7,0,60.0929,2.77633,1.51034
-58.6761,0.99651,0.29112,4,15,0,58.7082,2.57918,0.759766
-58.5525,0.998813,0.29112,3,7,0,59.0766,2.83665,0.778593
-59.1876,0.981202,0.29112,3,7,0,60.2629,3.19885,0.754604
-58.8703,1,0.29112,4,15,0,59.9082,2.67191,1.69884
-57.4806,0.997659,0.29112,3,7,0,59.3861,2.92229,1.15298
-57.947,0.989727,0.29112,3,7,0,58.2831,2.50344,0.933037
-57.4496,0.996545,0.29112,4,15,0,58.5569,2.55212,1.15922
-59.2018,0.975833,0.29112,3,7,0,59.2734,2.80587,1.75078
-59.375,0.997914,0.29112,4,15,0,60.277,2.52886,0.658855
-59.9336,0.979159,0.29112,4,15,0,62.5225,3.60623,1.58013
-58.1711,0.994957,0.29112,2,7,0,60.7502,3.24603,1.36455
-58.76,0.988659,0.29112,4,15,0,59.8053,2.81129,1.6769
-57.8493,0.999917,0.29112,3,15,0,58.9411,2.49616,1.43845
-57.8074,0.998309,0.29112,3,11,0,58.1173,2.84568,0.949736
-57.5573,0.98732,0.29112,3,11,0,58.8999,2.55081,1.33688
-57.4126,0.999823,0.29112,4,15,0,57.6525,2.83561,1.24531
-57.6946,0.995091,0.29112,3,7,0,57.7721,2.66109,1.42742
-58.0192,0.983162,0.29112,3,15,0,59.359,2.24625,1.26884
-58.053,0.993519,0.29112,4,15,0,59.2715,3.23524,1.09125
-58.4554,0.968567,0.29112,3,11,0,61.3474,2.53158,1.60486
-57.4453,0.999115,0.29112,3,11,0,58.7048,2.89273,1.22914
-57.4459,0.997215,0.29112,4,15,0,57.8129,2.54659,1.21654
-58.6005,0.964653,0.29112,3,15,0,60.5761,2.32036,0.848608
-57.8984,0.997713,0.29112,4,15,0,59.4046,2.43845,1.42775
-58.4488,0.981761,0.29112,4,15,0,59.4944,3.40504,1.12451
-59.1192,0.9954,0.29112,4,15,0,59.837,3.48644,1.47413
-57.9042,0.999964,0.29112,3,7,0,59.273,3.03356,1.4209
-57.8476,0.999881,0.29112,2,3,0,57.9271,3.00085,1.41671
-57.6884,0.999921,0.29112,4,15,0,58.0782,2.63409,0.982127
-57.8462,0.992195,0.29112,3,15,0,58.4078,2.32695,1.10415
-58.0191,0.971046,0.29112,3,15,0,61.0405,2.26552,1.31423
-60.4507,0.971435,0.29112,3,7,0,60.7459,3.52247,0.692493
-59.6291,0.996172,0.29112,1,3,0,60.8247,3.41295,0.771216
-61.7796,0.979191,0.29112,3,7,0,62.4628,3.87228,0.689945
-62.1955,0.999668,0.29112,3,7,0,62.6721,4.01342,0.721446
-62.7113,0.999518,0.29112,3,7,0,63.1472,4.15743,0.748744
-60.7973,1,0.29112,3,7,0,63.4739,3.69291,0.73112
-61.3789,0.997641,0.29112,3,15,0,61.9497,3.95746,0.821524
-58.1825,0.997217,0.29112,3,11,0,61.4031,3.31818,1.17224
-58.5911,0.994328,0.29112,2,3,0,58.6388,3.46454,1.21981
-58.2605,0.999733,0.29112,2,3,0,58.6521,3.34382,1.2505
-57.7934,1,0.29112,3,7,0,58.2754,3.12582,1.27915
-57.4858,0.999332,0.29112,3,7,0,57.9402,2.57992,1.0955
-57.5628,0.996454,0.29112,3,15,0,57.7938,2.45081,1.22505
-57.6274,0.999034,0.29112,4,15,0,57.8682,2.86077,1.38472
-58.121,0.994546,0.29112,4,15,0,58.4831,3.26353,1.3114
-58.7057,0.992315,0.29112,3,7,0,59.0068,3.33215,1.48275
-59.5274,0.991213,0.29112,4,15,0,60.3398,2.58364,0.631716
-57.6569,0.999293,0.29112,3,7,0,59.6965,2.73398,0.986933
-57.4508,0.993756,0.29112,3,11,0,58.2057,2.73686,1.08492
-57.8767,0.98984,0.29112,3,11,0,58.2325,2.66838,1.48627
-57.4157,0.999904,0.29112,3,15,0,57.9351,2.60208,1.15263
-58.0333,0.982726,0.29112,3,11,0,58.7876,2.79562,1.52637
-57.9271,0.999976,0.29112,2,3,0,58.0639,2.76304,1.50091
-59.0068,0.993536,0.29112,4,15,0,59.1257,2.45317,1.69071
-58.4717,0.999725,0.29112,3,7,0,59.2944,2.29762,1.51673
-58.2579,0.997399,0.29112,4,15,0,59.5289,2.99523,1.54025
-57.7064,0.999997,0.29112,4,15,0,58.2824,2.6097,0.980156
-58.0679,0.984132,0.29112,3,15,0,59.2196,2.28507,1.37044
-58.2187,0.995789,0.29112,4,15,0,59.074,2.34634,0.928708
-58.1692,0.998725,0.29112,4,15,0,58.9647,3.15592,1.44075
-58.0404,0.998529,0.29112,3,7,0,58.474,2.93644,1.50182
-57.9542,0.995187,0.29112,4,15,0,59.1887,2.99286,0.947865
-57.6304,0.998949,0.29112,4,15,0,58.3335,2.41632,1.25223
-61.0329,0.953473,0.29112,3,7,0,61.326,2.55061,0.462284
-60.9903,1,0.29112,2,3,0,61.1045,2.56435,0.465402
-60.9368,1,0.29112,1,1,0,61.0564,2.57907,0.469668
-59.8603,0.99759,0.29112,2,3,0,61.3028,2.4406,0.609328
-58.4632,0.99992,0.29112,3,7,0,60.5816,3.08769,0.853327
-57.5199,0.989397,0.29112,4,15,0,60.2001,2.63649,1.3479
-57.5174,0.998394,0.29112,3,15,0,57.8046,2.61633,1.06031
-57.6392,0.995806,0.29112,4,15,0,57.9483,2.61847,1.39954
-57.6783,0.999469,0.29112,4,15,0,57.8387,2.8763,1.00158
-58.2703,0.985963,0.29112,4,15,0,59.5576,2.2418,1.40819
-58.3286,0.998512,0.29112,1,1,0,58.3356,2.23159,1.4194
-58.3604,0.992631,0.29112,4,15,0,60.1561,3.24702,0.964464
-58.0953,0.998792,0.29112,1,3,0,58.4863,3.16662,0.997122
-57.6123,0.998534,0.29112,3,7,0,58.3127,3.01933,1.13053
-57.815,0.981325,0.29112,3,15,0,59.7873,3.13103,1.29049
-57.4089,0.995005,0.29112,2,7,0,58.3037,2.84897,1.18603
-57.4802,0.997732,0.29112,3,15,0,57.6658,2.68434,1.33342
-58.0367,0.961905,0.29112,2,7,0,60.4664,2.72433,1.5309
-58.0899,0.999637,0.29112,2,3,0,58.1181,2.75791,1.54309
-57.9104,0.990002,0.29112,4,15,0,59.4076,2.36695,1.38243
-60.7189,0.953772,0.29112,3,7,0,61.3995,1.75738,0.915112
-58.6667,0.973778,0.29112,3,11,0,63.2867,3.41088,1.00732
-57.4219,1,0.29112,3,7,0,58.6958,2.58746,1.15865
-57.5116,0.98793,0.29112,4,15,0,58.717,2.83342,1.3347
-57.5459,0.99977,0.29112,4,15,0,57.6526,2.71388,1.37006
-57.6301,0.996511,0.29112,4,15,0,58.0537,2.84523,1.01238
-57.5913,0.999447,0.29112,3,15,0,57.7729,2.72559,1.39049
-58.3565,0.977178,0.29112,3,11,0,59.6223,3.37016,1.11922
-57.5051,0.960844,0.29112,2,7,0,63.02,2.95782,1.21269
-57.8002,0.996382,0.29112,3,7,0,57.867,3.07196,1.34939
-57.4172,0.998888,0.29112,3,15,0,58.037,2.6918,1.28873
-57.9491,0.99344,0.29112,3,15,0,57.9969,3.14631,1.35857
-57.8192,0.993744,0.29112,4,15,0,59.162,2.42363,1.01515
-58.2139,0.995133,0.29112,3,11,0,58.2934,3.23113,1.39875
-57.9201,0.99631,0.29112,3,15,0,59.1745,2.33824,1.35872
-57.7383,0.973107,0.29112,3,15,0,60.3401,2.96899,1.3888
-57.3791,0.996969,0.29112,2,7,0,58.0552,2.74746,1.15781
-57.7896,0.979873,0.29112,2,7,0,59.0646,2.4791,1.40879
-58.0223,0.997954,0.29112,3,7,0,58.1471,2.55024,1.50774
-58.8688,0.987303,0.29112,3,7,0,59.166,2.10453,1.4611
-59.0417,0.999289,0.29112,4,15,0,60.2832,2.80982,1.72497
-58.7552,0.999374,0.29112,3,7,0,59.4112,3.05173,1.63087
-59.1153,0.997758,0.29112,3,7,0,59.1966,2.99312,1.71067
-58.4104,0.990105,0.29112,3,15,0,61.1559,3.15707,0.89549
-58.1271,0.982578,0.29112,3,15,0,60.3158,2.42081,0.915259
-58.1406,0.996565,0.29112,4,15,0,58.7901,3.30351,1.19656
-58.2819,0.974682,0.29112,2,7,0,61.1084,2.358,0.904943
-58.6933,0.978899,0.29112,4,15,0,60.4156,3.20373,1.55835
-57.4903,0.985419,0.29112,2,7,0,60.1205,2.928,1.2535
-57.3824,0.996187,0.29112,2,7,0,57.9056,2.65672,1.23195
-57.3835,0.999996,0.29112,4,15,0,57.395,2.76305,1.15508
-57.3941,0.988857,0.29112,2,7,0,58.3471,2.662,1.256
-57.3692,0.994846,0.29112,2,7,0,57.817,2.75516,1.2006
-57.9162,0.987256,0.29112,2,7,0,58.2259,2.99885,1.44208
-58.0331,0.988339,0.29112,3,15,0,59.1463,2.5266,1.50449
-57.9299,0.995101,0.29112,4,15,0,58.9425,3.14881,1.34584
-58.4321,0.984753,0.29112,2,7,0,59.3443,3.35531,1.35885
-58.4155,0.999649,0.29112,4,15,0,58.7353,2.17324,1.01992
-58.269,1,0.29112,2,3,0,58.4406,2.22589,1.01349
-58.1661,0.996035,0.29112,4,15,0,59.3962,3.31277,1.2184
-58.6735,0.99159,0.29112,3,7,0,59.1693,3.29307,1.50165
-58.6589,0.999473,0.29112,2,3,0,58.7896,3.32519,1.47424
-58.1734,0.999327,0.29112,4,15,0,59.4056,2.38458,0.920058
-59.6156,0.974934,0.29112,3,7,0,60.4753,1.87375,1.33234
-59.7141,0.998896,0.29112,4,15,0,61.995,3.70093,1.42648
-60.1177,0.995026,0.29112,2,3,0,60.1764,3.75473,1.48915
-57.6548,0.99546,0.29112,3,9,0,60.6636,2.50015,1.0407
-59.6034,0.957034,0.29112,2,5,0,60.7801,2.0255,0.840024
-59.176,0.999582,0.29112,2,3,0,59.6776,2.0746,0.891576
-57.6233,0.999743,0.29112,3,15,0,59.496,2.4104,1.19727
-58.066,0.989548,0.29112,3,11,0,58.3951,3.26492,1.2555
-57.8791,0.998917,0.29112,3,15,0,58.395,2.38855,1.01569
-58.4175,0.993539,0.29112,3,7,0,58.665,2.54176,0.813177
-57.5546,0.999572,0.29112,3,15,0,58.6271,2.92825,1.31453
