# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = W3_SimpleBernoulli_model
# start_datetime = 2024-02-26 09:28:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/KERESZ~1/AppData/Local/Temp/RtmpET6GqC/standata-44ac701461c4.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/W3_SimpleBernoulli-202402261028-1-0a37f7.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/W3_SimpleBernoulli-profile-202402261028-1-594215.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=W3_SimpleBernoulli_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.236001
# Diagonal elements of inverse mass matrix:
# 0.0593235
-61.8957,0.999798,0.236001,3,7,0,61.9241,0.787007
-61.8788,0.999427,0.236001,3,11,0,61.9722,0.799411
-62.0494,0.996039,0.236001,3,11,0,62.3427,0.772738
-62.0692,0.999744,0.236001,2,3,0,62.0747,0.771491
-61.876,0.999006,0.236001,2,7,0,62.1889,0.791698
-62.1331,0.993206,0.236001,3,9,0,62.694,0.767839
-62.1375,0.998729,0.236001,4,15,0,62.4118,0.767602
-61.8876,0.987424,0.236001,2,7,0,63.4427,0.801548
-61.9309,0.997773,0.236001,2,7,0,62.1177,0.807465
-62.215,0.997081,0.236001,3,15,0,62.2757,0.763727
-62.1369,0.999665,0.236001,1,3,0,62.2498,0.767636
-62.3279,0.990243,0.236001,3,9,0,63.3476,0.828471
-62.6667,0.996998,0.236001,3,7,0,62.7095,0.838495
-62.0213,0.999199,0.236001,2,5,0,62.8198,0.814577
-61.9442,0.998488,0.236001,2,7,0,62.1962,0.808762
-63.1981,0.985634,0.236001,3,9,0,63.9555,0.85011
-63.1617,1,0.236001,1,1,0,63.2024,0.849412
-63.2117,0.999356,0.236001,1,1,0,63.2137,0.850367
-63.248,0.999535,0.236001,1,1,0,63.2533,0.851047
-62.1691,0.999487,0.236001,3,15,0,63.3479,0.765969
-63.3364,0.987504,0.236001,3,13,0,63.4884,0.728132
-63.6077,0.992795,0.236001,2,3,0,63.794,0.721809
-63.4226,0.99974,0.236001,2,3,0,63.6589,0.726071
-63.3108,1,0.236001,1,1,0,63.4204,0.728756
-69.1454,0.92756,0.236001,3,7,0,69.1564,0.636211
-68.8749,1,0.236001,1,1,0,69.1877,0.639467
-63.3623,1,0.236001,3,13,0,68.9501,0.853118
-62.3571,0.999718,0.236001,3,13,0,63.3484,0.829473
-62.301,0.999999,0.236001,2,3,0,62.3637,0.827518
-62.4158,0.999425,0.236001,3,7,0,62.4159,0.83139
-62.6344,0.995239,0.236001,1,3,0,62.8396,0.837659
-62.0603,0.999985,0.236001,4,15,0,62.6465,0.816908
-61.8752,0.99711,0.236001,3,15,0,62.4883,0.798142
-62.0072,0.993116,0.236001,2,7,0,62.5811,0.775631
-61.8737,0.999922,0.236001,3,15,0,62.0312,0.792773
-61.9615,0.996958,0.236001,2,7,0,62.1467,0.779312
-61.9429,0.999943,0.236001,1,3,0,61.9687,0.781069
-61.9419,0.990855,0.236001,3,11,0,62.95,0.808548
-61.8727,0.999615,0.236001,2,7,0,61.9933,0.796719
-62.0688,0.992065,0.236001,3,11,0,62.7588,0.771517
-61.886,0.988502,0.236001,3,9,0,63.4738,0.788861
-62.5619,0.97707,0.236001,2,7,0,63.9378,0.750021
-62.3654,0.999921,0.236001,3,7,0,62.5894,0.757236
-63.5702,0.980601,0.236001,2,5,0,64.1877,0.722654
-63.828,0.993145,0.236001,3,7,0,64.4058,0.716991
-64.7916,0.97115,0.236001,1,3,0,65.5517,0.698297
-63.6427,0.986698,0.236001,2,5,0,66.0178,0.721026
-63.4316,0.999818,0.236001,2,3,0,63.6869,0.725858
-63.5454,0.997762,0.236001,3,7,0,63.8008,0.72322
-62.0578,0.984183,0.236001,2,7,0,65.2186,0.772204
-62.6819,0.98614,0.236001,2,5,0,63.1255,0.74608
-62.6614,1,0.236001,1,1,0,62.6877,0.746734
-61.8992,0.999712,0.236001,3,11,0,62.807,0.803561
-61.9284,0.999399,0.236001,3,11,0,61.9859,0.782597
-62.0035,0.995452,0.236001,3,9,0,62.5125,0.813412
-62.0343,0.99945,0.236001,1,3,0,62.0465,0.815388
-62.2687,0.988418,0.236001,2,7,0,63.7243,0.761284
-62.0601,0.998375,0.236001,3,7,0,62.4695,0.772056
-61.9145,0.999104,0.236001,2,7,0,62.1694,0.784254
-61.9941,0.999048,0.236001,3,11,0,62.0419,0.812764
-61.9731,0.999952,0.236001,2,3,0,62.0022,0.811205
-61.917,0.998824,0.236001,3,11,0,62.1651,0.783936
-61.9026,0.999866,0.236001,1,3,0,61.93,0.785894
-62.458,0.99047,0.236001,2,7,0,62.709,0.753698
-62.6306,0.996097,0.236001,1,3,0,62.7061,0.74773
-61.8918,0.996505,0.236001,2,7,0,63.0392,0.7877
-62.1147,0.993397,0.236001,2,7,0,62.6279,0.819753
-62.3811,0.99677,0.236001,2,5,0,62.462,0.830272
-61.8814,0.997459,0.236001,2,7,0,62.7544,0.800133
-61.9062,0.999504,0.236001,2,5,0,61.923,0.804561
-61.943,0.998761,0.236001,2,7,0,62.0261,0.808644
-61.9485,0.999835,0.236001,2,3,0,61.9574,0.80915
-61.9908,0.998715,0.236001,3,11,0,62.1395,0.776869
-61.9334,0.999263,0.236001,3,11,0,62.1163,0.80772
-61.9621,0.999017,0.236001,3,11,0,62.0801,0.779255
-62.0824,0.998302,0.236001,2,5,0,62.1184,0.770699
-62.9179,0.990151,0.236001,3,15,0,63.1918,0.844417
-62.7934,0.999128,0.236001,3,7,0,63.1182,0.841597
-62.1826,0.997752,0.236001,2,7,0,63.1625,0.82287
-62.06,0.997917,0.236001,3,11,0,62.5597,0.772063
-62.0542,1,0.236001,1,1,0,62.0609,0.77243
-62.2306,0.998362,0.236001,3,7,0,62.2307,0.763001
-61.9085,0.997957,0.236001,3,15,0,62.5477,0.804881
-62.3237,0.990187,0.236001,3,15,0,63.0053,0.828323
-62.488,0.996506,0.236001,1,3,0,62.6222,0.833595
-66.8555,0.962137,0.236001,3,13,0,67.3792,0.89304
-68.429,0.995347,0.236001,4,15,0,68.9409,0.904352
-68.6062,0.999488,0.236001,2,3,0,68.6185,0.905489
-68.6718,0.999812,0.236001,2,3,0,68.718,0.905904
-69.2462,0.996651,0.236001,2,3,0,69.3424,0.909409
-62.0369,0.999955,0.236001,4,15,0,69.2736,0.815544
-62.0844,0.99905,0.236001,1,3,0,62.1108,0.818217
-62.1739,0.998574,0.236001,3,7,0,62.261,0.822494
-62.9197,0.990635,0.236001,2,5,0,63.0209,0.844455
-62.2883,0.997945,0.236001,2,5,0,63.217,0.827055
-61.8722,0.999847,0.236001,3,9,0,62.3357,0.793922
-61.8735,0.999433,0.236001,3,11,0,61.9351,0.797275
-62.3298,0.995782,0.236001,3,9,0,62.3781,0.758679
-61.9569,0.99898,0.236001,3,11,0,62.5591,0.809889
-61.8796,0.999184,0.236001,2,7,0,62.0708,0.799649
-61.9714,0.997979,0.236001,3,11,0,62.1175,0.811073
-62.1651,0.997977,0.236001,3,7,0,62.1657,0.822104
-61.9192,0.988764,0.236001,2,7,0,63.6662,0.806193
-63.0338,0.989174,0.236001,3,11,0,63.2425,0.846868
-62.4781,0.999936,0.236001,3,7,0,63.0639,0.833301
-62.4953,0.999071,0.236001,3,7,0,62.6556,0.83381
-62.5351,0.998862,0.236001,2,3,0,62.6088,0.834957
-61.9203,0.996989,0.236001,3,15,0,63.1189,0.783539
-61.8722,0.999705,0.236001,2,7,0,61.9564,0.793985
-61.8724,0.999998,0.236001,3,7,0,61.8724,0.793677
-62.2804,0.991873,0.236001,2,7,0,62.632,0.760768
-62.3505,0.994437,0.236001,3,9,0,63.1019,0.82925
-62.0907,0.999778,0.236001,3,7,0,62.4086,0.818546
-62.0752,0.998121,0.236001,3,9,0,62.4546,0.77113
-63.1511,0.974336,0.236001,2,5,0,64.1569,0.73276
-62.5552,0.990059,0.236001,3,15,0,64.5081,0.835521
-61.9966,0.996037,0.236001,2,7,0,63.1617,0.812935
-62.051,0.998052,0.236001,3,15,0,62.2881,0.772636
-63.0802,0.984258,0.236001,2,5,0,63.2921,0.73461
-62.5195,1,0.236001,3,7,0,63.0746,0.751488
-62.5578,0.999321,0.236001,2,3,0,62.5908,0.750162
-62.5639,0.999884,0.236001,1,1,0,62.5735,0.749953
-62.4333,0.998386,0.236001,3,11,0,62.8859,0.831939
-61.876,0.997468,0.236001,3,9,0,62.9194,0.79845
-61.8719,0.999941,0.236001,2,7,0,61.8841,0.795714
-62.0195,0.996922,0.236001,2,7,0,62.1663,0.814463
-61.8992,0.998975,0.236001,3,11,0,62.1998,0.78643
-62.725,0.990427,0.236001,3,11,0,62.9557,0.839955
-62.9033,0.997217,0.236001,1,3,0,62.9717,0.844096
-63.3397,0.992292,0.236001,2,5,0,63.8044,0.852716
-63.6329,0.995715,0.236001,1,3,0,63.7462,0.857666
-63.5219,0.999831,0.236001,2,3,0,63.6805,0.855855
-62.5907,1,0.236001,4,15,0,63.5243,0.836497
-62.0281,0.995917,0.236001,2,7,0,63.1265,0.815006
-61.9288,0.997196,0.236001,2,7,0,62.3562,0.80724
-61.9823,0.999345,0.236001,2,5,0,61.9938,0.811907
-61.9915,0.987467,0.236001,3,11,0,63.6256,0.776813
-61.9971,0.999902,0.236001,1,1,0,61.9974,0.776384
-62.295,0.994834,0.236001,3,11,0,62.6179,0.827301
-62.4135,0.997741,0.236001,1,3,0,62.4805,0.831315
-62.2615,0.998878,0.236001,1,3,0,62.5452,0.826054
-64.9496,0.960538,0.236001,2,7,0,66.1292,0.875124
-64.9172,1,0.236001,2,3,0,64.9741,0.874759
-64.7953,1,0.236001,1,1,0,64.9176,0.873366
-65.4681,0.990146,0.236001,1,3,0,65.8474,0.880625
-65.6045,0.998561,0.236001,1,1,0,65.6077,0.881982
-65.6942,0.999062,0.236001,1,1,0,65.7072,0.882855
-66.2691,0.993112,0.236001,2,3,0,66.505,0.888137
-66.3822,0.999624,0.236001,2,3,0,66.3945,0.889118
-66.4453,0.999791,0.236001,2,3,0,66.4732,0.889658
-66.2296,1,0.236001,1,1,0,66.4431,0.88779
-64.2357,0.999962,0.236001,4,15,0,66.2917,0.866432
-62.3533,0.997885,0.236001,2,5,0,64.7226,0.829344
-61.8859,0.995486,0.236001,3,11,0,63.1598,0.78889
-62.0455,0.998658,0.236001,4,15,0,62.0832,0.816055
-61.9582,0.998975,0.236001,3,11,0,62.228,0.779604
-63.6453,0.983089,0.236001,3,15,0,63.6561,0.857864
-62.1888,0.998132,0.236001,2,5,0,64.0583,0.823135
-62.4191,0.994743,0.236001,3,11,0,63.0441,0.755151
-62.3817,1,0.236001,2,3,0,62.4184,0.756594
-62.7419,0.99345,0.236001,3,7,0,63.0179,0.744209
-62.3401,0.993811,0.236001,2,5,0,63.3728,0.758257
-62.2424,1,0.236001,2,3,0,62.3398,0.762457
-62.0809,0.998988,0.236001,3,11,0,62.4574,0.818029
-61.9501,0.999033,0.236001,3,11,0,62.2616,0.780367
-62.0933,0.993576,0.236001,2,7,0,62.5364,0.77006
-62.091,1,0.236001,1,1,0,62.096,0.770193
-61.9839,0.997692,0.236001,3,7,0,62.3251,0.777418
-61.873,0.995944,0.236001,2,7,0,62.4082,0.796916
-61.8802,0.997819,0.236001,3,11,0,62.1169,0.79028
-61.8806,0.999995,0.236001,1,1,0,61.8806,0.790191
-61.8762,0.999719,0.236001,3,11,0,61.9171,0.798532
-61.9656,0.991947,0.236001,3,11,0,62.7878,0.810611
-62.0439,0.996889,0.236001,3,11,0,62.4043,0.77309
-61.8831,0.991768,0.236001,2,7,0,62.9146,0.800571
-61.875,0.999963,0.236001,3,9,0,61.8912,0.792112
-62.4848,0.991094,0.236001,3,9,0,62.9557,0.752724
-62.9935,0.985086,0.236001,2,5,0,63.7638,0.73694
-62.0307,0.999972,0.236001,4,15,0,63.0107,0.815165
-61.9296,0.98913,0.236001,3,11,0,63.4512,0.782458
-61.9307,0.993393,0.236001,3,9,0,62.7633,0.807437
-61.9345,0.99889,0.236001,3,9,0,62.1203,0.781929
-62.0079,0.998986,0.236001,3,11,0,62.0766,0.813707
-61.9329,0.998367,0.236001,3,11,0,62.267,0.782107
-63.8348,0.980934,0.236001,3,15,0,63.9869,0.860787
-62.0122,0.995184,0.236001,4,15,0,65.2814,0.81399
-62.472,0.990778,0.236001,3,11,0,63.2461,0.753184
-61.9829,0.996329,0.236001,2,7,0,62.8908,0.777499
-61.9763,1,0.236001,1,1,0,61.9828,0.778032
-61.893,0.99937,0.236001,2,5,0,62.0466,0.78747
-62.6137,0.988637,0.236001,3,15,0,63.0149,0.748283
-62.6172,0.999934,0.236001,1,1,0,62.629,0.748169
-62.0699,1,0.236001,3,7,0,62.6087,0.771451
-61.9918,0.999082,0.236001,2,5,0,62.1689,0.776788
-61.8963,0.99906,0.236001,3,9,0,62.1389,0.803115
-61.874,0.999707,0.236001,2,7,0,61.9286,0.797558
-61.9942,0.998791,0.236001,3,11,0,62.0156,0.776604
-61.9183,0.998544,0.236001,3,11,0,62.2016,0.806086
-61.8722,0.998668,0.236001,3,11,0,62.1018,0.793878
-62.5408,0.972668,0.236001,3,11,0,64.8922,0.835119
-62.5046,1,0.236001,1,1,0,62.5404,0.83408
-62.2776,0.997845,0.236001,2,5,0,62.8052,0.826661
-62.4286,0.996746,0.236001,1,3,0,62.5543,0.831791
-61.9749,0.999928,0.236001,3,15,0,62.4328,0.811345
-62.0963,0.995977,0.236001,3,11,0,62.5201,0.769884
-61.9786,0.997172,0.236001,3,9,0,62.5277,0.811627
-61.9554,0.999923,0.236001,3,7,0,61.9962,0.809758
-62.5083,0.996425,0.236001,4,15,0,62.5534,0.834189
-62.0142,0.999513,0.236001,2,5,0,62.5979,0.814123
-61.8717,0.996166,0.236001,2,7,0,62.4771,0.794852
-61.997,0.997354,0.236001,3,15,0,62.1373,0.812965
-61.9039,0.997108,0.236001,3,11,0,62.4159,0.80425
-62.0173,0.99436,0.236001,3,11,0,62.5875,0.814321
-61.8828,0.999994,0.236001,3,13,0,62.0153,0.80048
-61.8735,0.99943,0.236001,3,11,0,61.9555,0.792909
-62.9342,0.98613,0.236001,3,11,0,63.4518,0.844771
-62.2606,0.999821,0.236001,3,7,0,62.9982,0.82602
-63.4382,0.983833,0.236001,3,15,0,64.5231,0.854441
-61.9919,0.999489,0.236001,3,9,0,63.6201,0.776788
-62.1549,0.99364,0.236001,2,7,0,62.5576,0.766693
-62.1967,0.99954,0.236001,3,7,0,62.2312,0.764604
-62.0987,0.999146,0.236001,1,3,0,62.2725,0.769745
-62.1767,0.99934,0.236001,3,7,0,62.1924,0.765587
-61.8817,0.989202,0.236001,3,9,0,63.5005,0.80021
-62.2047,0.989045,0.236001,2,7,0,62.9044,0.823804
-63.0855,0.988984,0.236001,3,11,0,63.8722,0.734469
-63.0411,1,0.236001,2,3,0,63.0904,0.73565
-63.025,1,0.236001,1,1,0,63.0552,0.736083
-65.8983,0.973314,0.236001,3,9,0,66.5204,0.88479
-63.6016,0.999782,0.236001,4,15,0,66.1137,0.857162
-62.196,0.992273,0.236001,3,11,0,65.2164,0.823439
-62.2465,0.999477,0.236001,2,3,0,62.2506,0.82548
-61.8771,0.998984,0.236001,3,11,0,62.4605,0.791269
-61.8758,0.9999,0.236001,3,11,0,61.891,0.798377
-61.9321,0.998473,0.236001,2,7,0,62.0472,0.782187
-61.9741,0.998905,0.236001,2,5,0,62.033,0.778221
-61.8889,0.99978,0.236001,3,11,0,62.0235,0.801796
-62.1585,0.996581,0.236001,3,11,0,62.3002,0.82181
-62.4735,0.996183,0.236001,3,11,0,62.7685,0.75313
-62.2358,0.999703,0.236001,3,7,0,62.539,0.762759
-61.9192,0.999298,0.236001,3,11,0,62.3818,0.806189
-61.8729,0.999115,0.236001,2,7,0,62.0184,0.79687
-61.8859,0.999207,0.236001,3,11,0,61.9635,0.788873
-61.9044,0.999746,0.236001,2,5,0,61.9101,0.785629
-61.9176,0.997957,0.236001,3,11,0,62.1449,0.806
-61.8741,0.99995,0.236001,3,11,0,61.9301,0.792541
-61.8776,0.999964,0.236001,3,7,0,61.8777,0.791112
-62.4197,0.988092,0.236001,3,11,0,63.2196,0.831513
-62.204,0.99924,0.236001,3,11,0,62.5975,0.764253
-62.2001,1,0.236001,1,1,0,62.208,0.764438
-61.99,0.991394,0.236001,2,7,0,63.3329,0.812472
-61.996,0.999909,0.236001,1,1,0,61.9961,0.812893
-61.9584,0.999684,0.236001,1,3,0,62.0304,0.810018
-61.937,0.999654,0.236001,3,11,0,62.0271,0.781667
-61.8722,0.996068,0.236001,4,15,0,62.5035,0.793989
-61.881,0.999766,0.236001,2,7,0,61.8976,0.80003
-61.8726,0.999491,0.236001,2,7,0,61.9427,0.796614
-62.1054,0.990792,0.236001,2,7,0,62.7553,0.819292
-62.1638,0.999304,0.236001,2,3,0,62.1641,0.822048
-62.1582,1,0.236001,1,1,0,62.1658,0.821797
-62.2917,0.995625,0.236001,3,11,0,62.8366,0.760282
-62.4335,0.987776,0.236001,3,7,0,63.3198,0.754606
-62.5234,0.999056,0.236001,4,15,0,62.6957,0.751353
-62.5308,0.99986,0.236001,1,1,0,62.5393,0.751093
-62.3536,0.998782,0.236001,1,3,0,62.6366,0.757708
-61.8966,0.999553,0.236001,3,9,0,62.4659,0.803149
-61.9038,0.999851,0.236001,1,3,0,61.9076,0.804231
-63.1073,0.9778,0.236001,2,7,0,64.0145,0.848351
-63.0026,0.999927,0.236001,2,3,0,63.1328,0.846223
-62.9736,1,0.236001,2,3,0,63.007,0.845612
-62.9604,1,0.236001,1,1,0,62.9832,0.845334
-61.9796,0.995364,0.236001,3,9,0,64.046,0.777768
-62.1541,0.967091,0.236001,4,15,0,66.006,0.82161
-61.9106,0.999788,0.236001,4,15,0,62.2339,0.805147
-61.9339,0.998775,0.236001,3,11,0,62.0758,0.781998
-61.8819,0.997317,0.236001,2,7,0,62.2243,0.789822
-62.3001,0.989371,0.236001,3,9,0,63.1414,0.759924
-62.0188,0.998179,0.236001,3,11,0,62.6294,0.814419
-62.0441,0.999721,0.236001,2,3,0,62.0457,0.815974
-61.8889,0.997531,0.236001,2,7,0,62.4238,0.78825
-62.3457,0.960865,0.236001,3,9,0,66.4669,0.75803
-61.8833,0.998753,0.236001,3,11,0,62.6133,0.789473
-61.9119,0.999262,0.236001,3,11,0,61.9725,0.805317
-61.8881,0.999947,0.236001,2,5,0,61.9208,0.801648
-62.041,0.964877,0.236001,3,11,0,66.1751,0.773284
-62.3068,0.996085,0.236001,2,5,0,62.4015,0.759637
-62.3641,0.999312,0.236001,3,7,0,62.4207,0.757289
-62.259,0.999679,0.236001,1,3,0,62.4039,0.761714
-62.2859,0.999571,0.236001,2,3,0,62.3036,0.760531
-62.2805,1,0.236001,1,1,0,62.2907,0.760764
-62.0495,0.999582,0.236001,2,5,0,62.3409,0.772732
-61.8724,0.994031,0.236001,2,7,0,62.66,0.796469
-61.875,0.999968,0.236001,3,9,0,61.877,0.792094
-62.0341,0.995897,0.236001,3,9,0,62.3712,0.773744
-62.0529,0.999898,0.236001,3,7,0,62.0577,0.772512
-62.206,0.99647,0.236001,3,9,0,62.5841,0.823854
-62.0431,0.999748,0.236001,3,9,0,62.2905,0.773148
-61.949,0.99831,0.236001,3,13,0,62.2577,0.780467
-61.942,0.998701,0.236001,3,7,0,62.0709,0.781158
-62.2509,0.993679,0.236001,2,7,0,62.526,0.762077
-62.5176,0.992781,0.236001,2,5,0,62.872,0.751556
-61.9183,0.989728,0.236001,2,7,0,63.7179,0.806083
-61.8738,0.997939,0.236001,4,15,0,62.2757,0.792732
-62.7893,0.990971,0.236001,3,15,0,62.8054,0.8415
-62.7939,0.999979,0.236001,2,3,0,62.805,0.841609
-62.5221,0.998151,0.236001,2,5,0,63.0619,0.834586
-62.0565,0.999736,0.236001,2,5,0,62.5754,0.816692
-61.9843,0.986332,0.236001,3,9,0,64.1194,0.777387
-61.9071,0.999722,0.236001,2,7,0,62.0244,0.785242
-61.9191,0.999722,0.236001,1,3,0,61.9265,0.783675
-61.9915,0.99861,0.236001,3,11,0,62.0997,0.812579
-62.0338,0.999694,0.236001,3,7,0,62.0395,0.815355
-62.7743,0.993763,0.236001,3,11,0,62.9317,0.743223
-62.3401,0.999165,0.236001,3,9,0,62.9823,0.828893
-61.9151,0.999965,0.236001,3,13,0,62.3337,0.805711
-61.8878,0.996899,0.236001,3,11,0,62.3033,0.788483
-61.9103,0.986082,0.236001,3,11,0,63.4441,0.805104
-61.8737,0.99955,0.236001,3,11,0,61.9806,0.792748
-62.3428,0.98548,0.236001,2,7,0,63.5164,0.758148
-61.8777,0.992375,0.236001,3,11,0,63.3714,0.791047
-62.1547,0.994891,0.236001,2,7,0,62.329,0.766704
-62.2332,0.998315,0.236001,1,3,0,62.2661,0.762883
-63.5236,0.974844,0.236001,2,7,0,64.4359,0.723719
-62.0125,0.996468,0.236001,2,5,0,63.9818,0.775243
-61.8747,0.998705,0.236001,3,9,0,62.2161,0.797881
-61.9396,0.992375,0.236001,4,15,0,63.007,0.781404
-61.8902,0.995331,0.236001,2,7,0,62.4696,0.802042
-63.7787,0.982978,0.236001,3,9,0,63.9898,0.718047
-63.2966,0.997397,0.236001,1,3,0,64.0084,0.729105
-62.6618,0.990694,0.236001,2,5,0,64.2013,0.746721
-61.9962,0.999089,0.236001,2,5,0,62.7841,0.776455
-62.575,0.986496,0.236001,2,5,0,63.0939,0.749577
-62.5873,0.999767,0.236001,1,1,0,62.5948,0.749162
-61.9032,0.99186,0.236001,3,9,0,63.7467,0.785806
-61.8731,0.997924,0.236001,3,9,0,62.1747,0.793161
-61.8814,0.99973,0.236001,2,7,0,61.905,0.800135
-61.9084,0.998596,0.236001,2,7,0,62.0256,0.804859
-62.4219,0.986725,0.236001,2,7,0,63.432,0.755046
-62.8852,0.977395,0.236001,3,11,0,65.0895,0.843697
-62.8932,0.999965,0.236001,2,3,0,62.9041,0.843872
-62.4911,0.999131,0.236001,3,7,0,63.0874,0.833687
-62.8961,0.996594,0.236001,3,11,0,63.2053,0.739654
-62.5726,0.996941,0.236001,1,3,0,63.1499,0.749656
-63.0629,0.986577,0.236001,2,5,0,63.6865,0.735068
-63.0477,0.9915,0.236001,3,11,0,64.3011,0.847152
-61.8761,0.999829,0.236001,3,13,0,63.0313,0.798505
-62.7768,0.98083,0.236001,2,7,0,63.8204,0.743148
-62.0835,1,0.236001,4,15,0,62.7662,0.818166
-61.9145,0.999809,0.236001,3,11,0,62.1317,0.784256
-61.9758,0.990803,0.236001,3,11,0,62.9533,0.811418
-62.0557,0.997979,0.236001,2,5,0,62.1934,0.816642
-62.115,0.997528,0.236001,3,11,0,62.4577,0.768824
-61.892,0.996115,0.236001,2,7,0,62.5958,0.802383
-61.9032,0.999377,0.236001,3,11,0,61.9765,0.785815
-62.0649,0.996607,0.236001,3,11,0,62.2912,0.817163
-61.9122,0.999991,0.236001,3,15,0,62.0642,0.805345
-62.6886,0.994197,0.236001,4,15,0,62.7967,0.839051
-62.0494,0.997464,0.236001,3,11,0,63.2052,0.772734
-61.8979,0.991641,0.236001,2,7,0,62.9308,0.786629
-61.8717,0.99698,0.236001,3,9,0,62.2884,0.795312
-61.8734,0.999937,0.236001,2,7,0,61.8775,0.797221
-62.2046,0.992744,0.236001,2,7,0,62.6032,0.764224
-61.873,0.999435,0.236001,3,15,0,62.3378,0.79696
-62.1215,0.997576,0.236001,3,15,0,62.1363,0.820086
-61.8717,0.994595,0.236001,3,11,0,62.9114,0.795199
-62.4321,0.996168,0.236001,4,15,0,62.4322,0.754658
-61.9766,0.988046,0.236001,3,11,0,63.8776,0.811479
-62.1161,0.991704,0.236001,3,11,0,63.0364,0.768763
-61.9004,0.997457,0.236001,2,7,0,62.3743,0.78624
-61.8888,0.99961,0.236001,3,9,0,61.9639,0.801785
-63.0238,0.981968,0.236001,3,11,0,63.9781,0.846662
-62.3412,0.999865,0.236001,4,15,0,63.1139,0.828932
-62.3159,1,0.236001,1,1,0,62.3409,0.82805
-61.8817,0.993835,0.236001,3,9,0,63.3104,0.800225
-62.9013,0.989605,0.236001,3,13,0,62.9642,0.844052
-63.2689,0.993068,0.236001,3,9,0,64.3367,0.729786
-61.8734,0.986801,0.236001,2,7,0,64.6813,0.797198
-62.982,0.986545,0.236001,3,11,0,63.3935,0.845791
-63.7236,0.993983,0.236001,3,7,0,63.8183,0.859093
-63.46,0.998833,0.236001,3,7,0,64.0282,0.854814
-62.5827,0.986243,0.236001,3,9,0,66.0047,0.836278
-62.0196,0.999999,0.236001,4,15,0,62.5853,0.81447
-61.9903,0.999908,0.236001,1,3,0,62.0318,0.81249
-62.735,0.981111,0.236001,2,7,0,63.7292,0.840201
-62.4974,0.998316,0.236001,1,3,0,62.9424,0.833871
-62.2018,0.995142,0.236001,2,7,0,63.1128,0.823682
-63.0421,0.986053,0.236001,2,7,0,63.7041,0.847038
-62.6448,0.996833,0.236001,4,15,0,63.951,0.83793
-62.3801,0.999798,0.236001,3,7,0,62.7086,0.830237
-62.3103,0.999545,0.236001,3,7,0,62.4789,0.82785
-61.8847,0.998562,0.236001,3,11,0,62.6038,0.78915
-62.4712,0.983453,0.236001,2,7,0,63.6608,0.753214
-61.9001,0.991732,0.236001,2,7,0,63.4255,0.786284
-61.9176,0.999808,0.236001,3,7,0,61.9224,0.783868
-61.9368,0.999511,0.236001,1,3,0,61.9523,0.781688
-61.9409,0.999929,0.236001,1,1,0,61.941,0.781263
-61.942,0.99842,0.236001,4,15,0,62.2096,0.808556
-62.7163,0.989177,0.236001,4,15,0,63.5647,0.83974
-62.3838,1,0.236001,3,7,0,62.7135,0.83036
-64.0382,0.966088,0.236001,2,7,0,65.6905,0.863734
-63.9594,0.99969,0.236001,2,3,0,64.1184,0.862613
-63.5051,0.997851,0.236001,1,3,0,64.2538,0.855576
-63.2004,1,0.236001,3,7,0,63.5022,0.850152
-63.2599,0.999237,0.236001,1,1,0,63.2609,0.851267
-63.2091,1,0.236001,1,1,0,63.2615,0.850317
-64.0007,0.986849,0.236001,3,7,0,64.7947,0.863203
-64.1176,0.998615,0.236001,1,1,0,64.1176,0.864836
-64.6156,0.999053,0.236001,4,15,0,64.6165,0.871242
-62.6745,0.992626,0.236001,3,15,0,66.2189,0.838695
-62.6835,0.999878,0.236001,1,1,0,62.6912,0.838921
-62.4359,0.997403,0.236001,3,7,0,63.0827,0.832018
-62.4444,0.99988,0.236001,1,1,0,62.4492,0.832281
-61.9913,0.99959,0.236001,3,9,0,62.585,0.776833
-63.1262,0.982471,0.236001,2,5,0,63.4727,0.733404
-63.0433,1,0.236001,1,1,0,63.1248,0.735591
