# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = W3_SimpleBernoulli_model
# start_datetime = 2024-02-26 09:28:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/KERESZ~1/AppData/Local/Temp/RtmpET6GqC/standata-44ac701461c4.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/W3_SimpleBernoulli-202402261028-2-0a37f7.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/W3_SimpleBernoulli-profile-202402261028-2-594215.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=W3_SimpleBernoulli_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.337039
# Diagonal elements of inverse mass matrix:
# 0.0514756
-61.9081,0.98892,0.337039,2,7,0,62.5025,0.804817
-61.9074,1,0.337039,1,1,0,61.9087,0.804724
-61.8819,0.989808,0.337039,2,7,0,62.5802,0.78982
-62.3127,0.976767,0.337039,2,7,0,63.281,0.827936
-62.5183,0.993743,0.337039,1,3,0,62.6091,0.834478
-62.7091,0.974978,0.337039,2,7,0,64.8515,0.745225
-62.378,0.99722,0.337039,1,3,0,62.8622,0.756739
-62.3898,0.999765,0.337039,3,9,0,62.4606,0.830555
-61.8722,0.99248,0.337039,2,7,0,63.1196,0.796268
-61.9596,0.997461,0.337039,4,15,0,62.0616,0.810115
-62.1375,0.979448,0.337039,2,7,0,63.2901,0.767604
-62.1642,0.997118,0.337039,3,11,0,62.3566,0.822067
-61.9432,0.999956,0.337039,4,15,0,62.1831,0.781031
-62.1727,0.994631,0.337039,2,5,0,62.2255,0.765786
-62.2121,0.999579,0.337039,2,3,0,62.2121,0.763865
-62.4733,0.996041,0.337039,3,7,0,62.5307,0.753138
-62.222,0.997764,0.337039,3,7,0,62.7017,0.7634
-62.2172,1,0.337039,1,1,0,62.2305,0.763623
-63.5643,0.973808,0.337039,3,9,0,63.7863,0.856556
-62.627,0.987993,0.337039,3,9,0,64.9129,0.747846
-61.9302,0.970239,0.337039,2,7,0,64.5399,0.807392
-61.9787,0.990958,0.337039,2,7,0,62.5689,0.777839
-61.9103,0.962752,0.337039,2,7,0,64.1503,0.80511
-62.5131,0.982139,0.337039,3,9,0,63.0016,0.834328
-62.5448,0.999221,0.337039,1,1,0,62.5499,0.835229
-62.0756,0.995962,0.337039,3,9,0,62.9369,0.771104
-61.9407,0.996359,0.337039,2,7,0,62.3922,0.808433
-61.8717,0.998499,0.337039,2,5,0,62.0479,0.794756
-61.9307,0.999037,0.337039,4,15,0,61.9431,0.807438
-61.9107,0.999939,0.337039,3,11,0,61.939,0.784758
-62.0838,0.992637,0.337039,2,7,0,62.3428,0.818185
-62.7794,0.978219,0.337039,2,7,0,63.9227,0.743069
-63.0435,0.986893,0.337039,3,11,0,63.7,0.847068
-63.0718,0.999783,0.337039,2,3,0,63.0893,0.84764
-63.566,0.986707,0.337039,1,3,0,63.7718,0.856584
-63.615,0.99893,0.337039,1,1,0,63.6362,0.857379
-64.1637,0.985936,0.337039,2,3,0,64.4178,0.865466
-64.1662,0.999949,0.337039,1,1,0,64.2189,0.8655
-64.0437,1,0.337039,1,1,0,64.1734,0.86381
-64.6628,0.990569,0.337039,2,3,0,64.6955,0.87181
-64.7458,0.999451,0.337039,2,3,0,64.7764,0.87279
-65.0025,0.998321,0.337039,2,3,0,65.0029,0.875712
-65.0614,0.991037,0.337039,2,3,0,65.7464,0.87636
-63.0609,0.996904,0.337039,3,9,0,65.1775,0.73512
-63.154,0.996765,0.337039,1,1,0,63.1622,0.732685
-62.9176,0.999432,0.337039,2,3,0,63.2158,0.739045
-62.0466,0.997127,0.337039,3,9,0,63.2441,0.816118
-62.029,1,0.337039,1,1,0,62.0461,0.815062
-62.0129,1,0.337039,1,1,0,62.0286,0.814036
-61.9779,1,0.337039,4,15,0,62.0138,0.7779
-62.0552,0.996762,0.337039,1,3,0,62.103,0.772365
-62.0374,1,0.337039,1,1,0,62.0548,0.773524
-62.97,0.987274,0.337039,4,15,0,63.0435,0.737585
-62.3746,0.988011,0.337039,1,3,0,63.521,0.756873
-62.3205,0.996289,0.337039,3,9,0,62.6943,0.828211
-62.3323,0.999701,0.337039,1,1,0,62.3393,0.828623
-62.0264,0.997135,0.337039,4,15,0,62.7492,0.774265
-61.8724,0.996994,0.337039,2,7,0,62.2801,0.796478
-61.9325,0.990341,0.337039,2,7,0,62.5017,0.782146
-62.1431,0.995023,0.337039,2,5,0,62.1961,0.767309
-62.157,0.999852,0.337039,2,3,0,62.1602,0.766582
-61.9154,0.998938,0.337039,2,5,0,62.2418,0.784142
-63.053,0.965395,0.337039,4,15,0,64.4609,0.847261
-63.0516,1,0.337039,1,1,0,63.0819,0.847232
-61.9913,0.958811,0.337039,2,7,0,66.6623,0.776834
-61.9006,0.999805,0.337039,2,5,0,62.0099,0.786204
-62.3719,0.970794,0.337039,2,7,0,63.6842,0.829966
-62.5753,0.996084,0.337039,2,3,0,62.5794,0.836078
-62.1735,0.97759,0.337039,3,7,0,64.1852,0.822476
-62.1486,1,0.337039,1,1,0,62.1733,0.821361
-62.1404,0.999895,0.337039,3,7,0,62.1758,0.820986
-61.911,0.998951,0.337039,2,5,0,62.2441,0.805198
-61.8762,0.998437,0.337039,2,7,0,62.0292,0.791603
-61.943,0.998186,0.337039,2,5,0,61.9885,0.781057
-61.8757,0.98523,0.337039,3,9,0,62.7834,0.798353
-61.8947,0.998812,0.337039,2,5,0,61.9497,0.802844
-62.2633,0.993327,0.337039,3,7,0,62.2633,0.826124
-63.7033,0.912627,0.337039,2,7,0,67.9959,0.858778
-63.8367,0.997174,0.337039,2,3,0,63.9675,0.860814
-63.9685,0.9972,0.337039,1,1,0,63.9739,0.862744
-64.1068,0.997097,0.337039,1,1,0,64.1127,0.864688
-63.9058,1,0.337039,1,1,0,64.1026,0.861836
-62.4481,0.996847,0.337039,2,5,0,64.2943,0.832395
-62.2607,0.998966,0.337039,1,3,0,62.5291,0.826023
-62.2004,0.979814,0.337039,4,15,0,64.2751,0.823624
-61.9615,0.995029,0.337039,2,7,0,62.6774,0.779311
-62.2827,0.96524,0.337039,2,7,0,63.8675,0.82685
-62.2588,1,0.337039,1,1,0,62.2843,0.825951
-62.2055,0.995894,0.337039,3,7,0,62.6232,0.823835
-62.76,0.990096,0.337039,3,11,0,62.9374,0.743656
-62.7142,1,0.337039,1,1,0,62.7687,0.745066
-63.1854,0.994795,0.337039,3,7,0,63.1941,0.731881
-62.1591,0.997774,0.337039,2,5,0,63.3858,0.766477
-62.0375,0.998622,0.337039,1,3,0,62.2299,0.773516
-61.8751,0.998863,0.337039,4,15,0,62.183,0.792059
-62.2796,0.993127,0.337039,4,15,0,62.3778,0.826733
-61.8736,0.998893,0.337039,3,9,0,62.3911,0.797332
-62.0049,0.983689,0.337039,3,9,0,62.8042,0.813506
-62.2855,0.969301,0.337039,2,7,0,64.0516,0.76055
-61.8729,0.989323,0.337039,2,5,0,62.9248,0.796854
-62.0275,0.992351,0.337039,2,5,0,62.2986,0.774192
-62.2954,0.982863,0.337039,3,9,0,63.0246,0.827315
-62.3089,0.999657,0.337039,1,1,0,62.3147,0.8278
-62.1612,1,0.337039,2,3,0,62.3056,0.821929
-62.0117,0.981154,0.337039,2,7,0,63.6912,0.775305
-62.0044,1,0.337039,1,1,0,62.0128,0.775834
-62.0775,0.977488,0.337039,2,7,0,63.3305,0.817849
-61.9216,0.995137,0.337039,2,5,0,62.4515,0.80646
-62.8859,0.982383,0.337039,3,9,0,63.0335,0.739947
-62.964,0.997317,0.337039,1,1,0,62.971,0.73775
-63.0909,0.995619,0.337039,1,1,0,63.0923,0.734329
-63.0398,1,0.337039,1,1,0,63.1076,0.735685
-63.231,0.994001,0.337039,3,7,0,63.6048,0.73073
-61.9545,1,0.337039,3,7,0,63.2097,0.779952
-61.9346,1,0.337039,3,7,0,61.956,0.781916
-62.1234,0.995481,0.337039,4,15,0,62.3055,0.820181
-62.2757,0.994614,0.337039,1,3,0,62.3679,0.82659
-61.9967,0.988463,0.337039,4,15,0,63.5684,0.776413
-61.8916,0.999551,0.337039,2,5,0,62.0336,0.787731
-61.9039,0.999529,0.337039,1,3,0,61.9104,0.785708
-61.8736,0.993547,0.337039,2,7,0,62.2897,0.797349
-61.8969,0.997888,0.337039,2,7,0,61.994,0.803198
-61.9933,0.997786,0.337039,3,7,0,62.0307,0.812702
-62.0027,0.999915,0.337039,2,3,0,62.0031,0.813358
-61.9313,0.99926,0.337039,3,7,0,62.0775,0.807503
-61.894,0.999496,0.337039,4,15,0,61.997,0.787297
-61.8763,0.999635,0.337039,2,7,0,61.9211,0.798571
-62.0041,0.976023,0.337039,2,7,0,63.4237,0.775857
-62.1473,0.971715,0.337039,2,7,0,63.6082,0.8213
-61.8985,0.999755,0.337039,3,7,0,62.1843,0.803449
-61.9227,0.998949,0.337039,1,3,0,61.9443,0.806586
-61.9077,1,0.337039,2,3,0,61.9227,0.804766
-61.8911,0.999841,0.337039,4,15,0,61.933,0.802221
-63.3259,0.94698,0.337039,3,9,0,65.094,0.852468
-63.1374,0.999637,0.337039,2,3,0,63.3856,0.848942
-62.7644,1,0.337039,2,3,0,63.1331,0.840911
-62.5136,1,0.337039,3,7,0,62.764,0.834342
-62.839,0.996201,0.337039,3,7,0,62.9218,0.842655
-62.5144,0.997865,0.337039,1,3,0,62.9985,0.834365
-62.2136,0.99994,0.337039,3,7,0,62.533,0.824166
-62.384,0.994571,0.337039,1,3,0,62.4651,0.830366
-62.2904,0.998864,0.337039,2,3,0,62.4682,0.827132
-62.3171,0.997983,0.337039,4,15,0,62.6184,0.828092
-62.3293,0.999691,0.337039,1,1,0,62.3361,0.82852
-62.5085,0.994784,0.337039,2,3,0,62.5826,0.834196
-61.9337,0.998536,0.337039,4,15,0,62.784,0.782021
-62.1994,0.973292,0.337039,2,7,0,63.3954,0.823582
-62.4672,0.99511,0.337039,3,7,0,62.6078,0.832974
-62.4213,0.993715,0.337039,3,7,0,63.0389,0.831562
-62.7322,0.989676,0.337039,1,3,0,62.9162,0.840131
-62.3219,0.980381,0.337039,2,7,0,64.5186,0.759006
-62.0899,0.995792,0.337039,1,3,0,62.5255,0.770255
-61.983,0.998255,0.337039,1,3,0,62.1769,0.77749
-61.8786,0.996076,0.337039,2,7,0,62.2562,0.799335
-61.8799,0.999678,0.337039,2,7,0,61.9021,0.79038
-61.8737,0.999961,0.337039,3,9,0,61.8837,0.797398
-61.9111,0.997809,0.337039,2,5,0,62.0054,0.784701
-62.3234,0.984585,0.337039,3,7,0,62.7637,0.758943
-62.19,0.999776,0.337039,3,9,0,62.3951,0.823187
-62.2133,0.999396,0.337039,1,1,0,62.2145,0.824157
-61.8946,0.993477,0.337039,4,15,0,62.9438,0.802833
-61.8718,0.999992,0.337039,3,9,0,61.8956,0.794624
-62.3095,0.980748,0.337039,2,7,0,63.0121,0.827823
-62.026,0.993586,0.337039,2,5,0,62.8032,0.814874
-62.0133,1,0.337039,1,1,0,62.0259,0.814062
-61.8722,0.997499,0.337039,2,5,0,62.193,0.796184
-61.8968,0.999128,0.337039,2,7,0,61.9222,0.803188
-62.9199,0.951975,0.337039,2,7,0,64.9555,0.738982
-62.3913,0.990858,0.337039,1,3,0,63.3384,0.756219
-62.2346,1,0.337039,2,3,0,62.3937,0.762816
-64.0658,0.950378,0.337039,3,9,0,65.0419,0.86412
-64.6004,0.998452,0.337039,4,15,0,64.6491,0.871059
-62.4662,0.997549,0.337039,3,7,0,65.0491,0.832945
-62.4062,1,0.337039,1,1,0,62.4647,0.831085
-62.6352,0.996824,0.337039,3,9,0,62.76,0.747579
-61.8732,1,0.337039,3,9,0,62.6434,0.79706
-61.876,0.998541,0.337039,2,7,0,61.962,0.791683
-61.964,0.98024,0.337039,2,7,0,63.0473,0.810482
-61.8738,0.998726,0.337039,2,5,0,62.0521,0.797419
-61.9911,0.986025,0.337039,2,7,0,62.6862,0.812545
-61.8858,0.995724,0.337039,2,7,0,62.3683,0.801181
-62.0303,0.996961,0.337039,3,7,0,62.0556,0.815144
-62.0341,0.993703,0.337039,2,7,0,62.521,0.773741
-62.0324,1,0.337039,1,1,0,62.0382,0.773855
-62.0158,1,0.337039,1,1,0,62.032,0.77501
-61.875,0.998375,0.337039,2,7,0,62.1415,0.792111
-62.0299,0.98263,0.337039,2,7,0,62.8681,0.774026
-61.882,0.994323,0.337039,2,7,0,62.422,0.800279
-62.993,0.972949,0.337039,2,5,0,63.3225,0.846021
-62.8515,0.999673,0.337039,2,3,0,63.0427,0.842939
-62.234,1,0.337039,3,7,0,62.8384,0.824986
-62.0026,0.997312,0.337039,3,11,0,62.4704,0.775971
-61.8752,0.997981,0.337039,4,15,0,62.2139,0.798116
-61.8949,0.99855,0.337039,2,7,0,61.9576,0.802884
-61.8717,0.999997,0.337039,3,9,0,61.8952,0.79516
-61.8845,0.999678,0.337039,2,5,0,61.8891,0.789205
-61.9202,0.999197,0.337039,4,15,0,61.9527,0.783541
-62.0485,0.986647,0.337039,2,7,0,62.784,0.81623
-62.111,0.997951,0.337039,2,3,0,62.1438,0.819572
-62.0499,0.999607,0.337039,2,3,0,62.1429,0.816313
-62.273,0.993783,0.337039,3,7,0,62.4831,0.826487
-62.2036,0.999787,0.337039,3,9,0,62.2984,0.764269
-62.2738,0.995825,0.337039,3,11,0,62.5116,0.826518
-61.8809,0.997419,0.337039,3,9,0,62.5187,0.790085
-62.1307,0.990546,0.337039,2,5,0,62.3325,0.767969
-62.1263,0.994716,0.337039,3,9,0,62.5027,0.820317
-62.1265,0.999994,0.337039,1,1,0,62.1333,0.820327
-62.1302,0.999967,0.337039,2,3,0,62.1355,0.820505
-62.1763,0.974606,0.337039,2,7,0,64.2916,0.765607
-62.5913,0.984802,0.337039,3,9,0,63.1429,0.836514
-62.5349,1,0.337039,1,1,0,62.5909,0.83495
-62.8959,0.988339,0.337039,1,3,0,63.1032,0.843933
-62.9964,0.997652,0.337039,1,1,0,62.9967,0.846093
-62.7448,0.998374,0.337039,2,3,0,63.1417,0.840439
-61.8734,0.98207,0.337039,3,9,0,64.2611,0.79298
-61.9416,0.996359,0.337039,2,7,0,62.0905,0.808516
-61.8748,0.997534,0.337039,2,7,0,62.1073,0.792182
-61.9144,0.999265,0.337039,4,15,0,61.9317,0.805617
-61.8967,0.982709,0.337039,3,9,0,62.9869,0.78683
-61.8722,0.998181,0.337039,2,7,0,62.0302,0.79388
-62.1377,0.989788,0.337039,2,7,0,62.4632,0.767594
-66.0476,0.947041,0.337039,4,15,0,66.0673,0.886164
-66.3907,0.997965,0.337039,2,3,0,66.3916,0.889192
-66.1762,1,0.337039,3,7,0,66.4054,0.887318
-66.4952,0.994372,0.337039,1,1,0,66.4982,0.890081
-61.8717,0.980291,0.337039,4,15,0,70.0254,0.79502
-64.0273,0.953398,0.337039,3,9,0,64.6276,0.71284
-65.1041,0.971566,0.337039,2,3,0,65.1538,0.692845
-64.8175,1,0.337039,2,3,0,65.1076,0.697834
-64.4876,1,0.337039,2,3,0,64.8083,0.703851
-63.8325,0.999876,0.337039,2,3,0,64.5594,0.716897
-64.0959,0.996824,0.337039,2,3,0,64.0968,0.711448
-64.3463,0.996948,0.337039,2,3,0,64.3514,0.706531
-61.9238,1,0.337039,3,7,0,64.272,0.783118
-62.3573,0.968113,0.337039,2,5,0,63.8288,0.757562
-62.1626,0.998192,0.337039,1,3,0,62.4545,0.766298
-61.8719,0.964565,0.337039,3,9,0,64.1628,0.79428
-61.8927,0.999558,0.337039,3,9,0,61.8972,0.787527
-61.9267,0.997876,0.337039,3,7,0,62.0159,0.782783
-61.935,0.992359,0.337039,2,7,0,62.3829,0.807873
-61.8808,0.997275,0.337039,2,7,0,62.1401,0.790122
-62.3063,0.919047,0.337039,2,7,0,66.9157,0.827709
-62.281,1,0.337039,1,1,0,62.308,0.826787
-62.2342,0.996202,0.337039,4,15,0,62.7927,0.824996
-62.883,0.99001,0.337039,3,9,0,63.0703,0.74003
-61.9521,0.993348,0.337039,4,15,0,63.6831,0.809472
-62.2141,0.989493,0.337039,2,7,0,62.6544,0.763771
-61.9168,0.998504,0.337039,2,5,0,62.3322,0.783963
-61.9616,0.999615,0.337039,4,15,0,61.9666,0.779303
-61.9528,1,0.337039,2,3,0,61.9614,0.78011
-62.6213,0.988055,0.337039,3,7,0,62.6471,0.748035
-61.9487,1,0.337039,3,7,0,62.6238,0.780493
-61.8947,0.998437,0.337039,2,5,0,62.0472,0.787169
-61.9351,0.997691,0.337039,2,7,0,62.0414,0.807885
-62.466,0.983241,0.337039,3,9,0,62.993,0.753403
-62.4846,0.999385,0.337039,1,1,0,62.4959,0.75273
-62.5634,0.997381,0.337039,1,1,0,62.5635,0.74997
-61.9189,0.99927,0.337039,3,11,0,62.6726,0.806151
-62.0172,0.995036,0.337039,3,9,0,62.2406,0.774909
-62.8189,0.969739,0.337039,2,7,0,63.9338,0.842191
-62.8939,0.99823,0.337039,1,1,0,62.8957,0.843888
-61.9362,0.997656,0.337039,3,9,0,63.1191,0.781751
-61.8728,0.999425,0.337039,2,7,0,61.9977,0.79339
-61.875,0.999717,0.337039,3,9,0,61.8894,0.798028
-62.1039,0.996055,0.337039,3,9,0,62.1067,0.81922
-62.1016,1,0.337039,1,1,0,62.1091,0.819101
-63.2055,0.975286,0.337039,2,5,0,63.7311,0.85025
-63.294,0.997901,0.337039,2,3,0,63.3969,0.851891
-62.0513,0.993849,0.337039,2,7,0,64.0074,0.81639
-62.2731,0.993792,0.337039,3,7,0,62.4847,0.826494
-62.1318,0.999706,0.337039,3,9,0,62.3297,0.767911
-61.8963,0.996884,0.337039,3,7,0,62.3681,0.786896
-61.8862,0.999914,0.337039,3,9,0,61.9055,0.801256
-61.9072,0.999373,0.337039,3,7,0,61.9273,0.804703
-61.8861,0.99958,0.337039,2,5,0,61.9358,0.801237
-61.9223,0.996221,0.337039,2,7,0,62.1302,0.783297
-61.9057,0.99504,0.337039,2,7,0,62.233,0.804505
-62.0956,0.993664,0.337039,3,7,0,62.2603,0.818798
-62.0534,0.999978,0.337039,2,3,0,62.1019,0.816516
-61.9346,0.999539,0.337039,4,15,0,62.1399,0.781919
-62.0993,0.991727,0.337039,2,7,0,62.4355,0.818984
-61.9132,0.996734,0.337039,3,9,0,62.3705,0.78442
-61.8787,0.989901,0.337039,2,7,0,62.5597,0.799375
-62.0423,0.996884,0.337039,3,9,0,62.0676,0.773199
-62.1732,0.994346,0.337039,1,3,0,62.2579,0.76576
-62.1943,0.999326,0.337039,1,1,0,62.1964,0.764722
-62.2175,0.999751,0.337039,2,3,0,62.2197,0.763611
-62.6514,0.977415,0.337039,1,3,0,63.1006,0.747055
-62.7084,0.991828,0.337039,3,7,0,63.3063,0.745246
-62.6754,1,0.337039,3,7,0,62.7202,0.746287
-62.0138,0.992959,0.337039,4,15,0,63.5024,0.814096
-61.8743,0.999728,0.337039,2,5,0,62.0397,0.797717
-62.5111,0.984261,0.337039,2,5,0,62.7665,0.751783
-62.1576,0.99263,0.337039,1,3,0,62.8654,0.766553
-61.8951,1,0.337039,3,9,0,62.1539,0.802916
-62.613,0.983131,0.337039,2,5,0,62.7548,0.837094
-62.3798,0.998862,0.337039,1,3,0,62.7091,0.830229
-61.8719,0.998032,0.337039,2,5,0,62.5819,0.794365
-62.0257,0.993248,0.337039,2,5,0,62.2218,0.774314
-61.8797,0.989246,0.337039,2,7,0,62.6739,0.790436
-62.44,0.967134,0.337039,2,7,0,63.6106,0.832144
-62.3877,1,0.337039,2,3,0,62.4388,0.830488
-62.2439,0.999399,0.337039,2,3,0,62.4461,0.825378
-62.6733,0.992237,0.337039,3,9,0,62.8903,0.746354
-61.9086,0.97054,0.337039,2,5,0,64.4478,0.804889
-61.8787,0.997977,0.337039,2,7,0,62.0399,0.790731
-62.4664,0.988711,0.337039,3,9,0,62.5386,0.832951
-62.0428,0.999211,0.337039,2,5,0,62.5559,0.815898
-61.8863,0.997621,0.337039,4,15,0,62.3285,0.801282
-61.9321,0.998045,0.337039,2,7,0,62.0123,0.782191
-61.9851,0.997992,0.337039,4,15,0,62.1156,0.777318
-61.9311,0.99917,0.337039,1,3,0,62.0274,0.782299
-62.8998,0.982731,0.337039,3,7,0,62.9106,0.739549
-62.9646,0.999258,0.337039,2,3,0,62.975,0.737735
-62.2755,0.998748,0.337039,3,9,0,63.1567,0.82658
-62.3775,0.991414,0.337039,3,9,0,62.9835,0.756757
-61.8725,0.996958,0.337039,4,15,0,62.7775,0.79365
-61.8868,0.999699,0.337039,3,7,0,61.889,0.788677
-61.8719,0.998523,0.337039,2,7,0,61.9777,0.794445
-62.0056,0.994717,0.337039,2,7,0,62.1773,0.775747
-62.1125,0.995327,0.337039,1,3,0,62.1856,0.768967
-64.1248,0.950642,0.337039,3,7,0,64.9896,0.710869
-62.9047,0.975634,0.337039,1,3,0,65.1809,0.739411
-62.376,0.990552,0.337039,1,3,0,63.3378,0.756818
-62.3869,0.99964,0.337039,1,1,0,62.3982,0.756388
-62.3368,1,0.337039,1,1,0,62.386,0.758393
-62.1714,0.999155,0.337039,1,3,0,62.3988,0.765851
-62.1943,0.99918,0.337039,2,3,0,62.2253,0.764719
-62.5918,0.971951,0.337039,2,7,0,63.9791,0.836527
-62.6601,0.998343,0.337039,1,1,0,62.6605,0.838324
-62.8304,0.99944,0.337039,4,15,0,62.8595,0.842456
-62.8276,1,0.337039,1,1,0,62.8533,0.842392
-62.5789,0.998902,0.337039,2,3,0,62.9361,0.836175
-62.0115,0.999255,0.337039,4,15,0,62.7362,0.775318
-62.2228,0.996965,0.337039,3,7,0,62.232,0.76336
-62.2311,0.997472,0.337039,2,3,0,62.3477,0.762976
-62.2707,0.998412,0.337039,3,9,0,62.3879,0.826401
-61.9189,0.986414,0.337039,2,7,0,63.5126,0.783703
-62.1269,0.992102,0.337039,2,7,0,62.4404,0.820346
-62.4907,0.99426,0.337039,4,15,0,62.7788,0.833675
-62.0756,0.965385,0.337039,2,7,0,65.2805,0.771102
-62.0987,0.999272,0.337039,1,1,0,62.0989,0.769744
-62.2873,0.995384,0.337039,3,7,0,62.4331,0.76047
-62.0273,0.999338,0.337039,3,7,0,62.368,0.774205
-62.1839,0.998112,0.337039,4,15,0,62.2452,0.822926
-62.1351,0.981702,0.337039,3,7,0,63.357,0.820736
-62.2533,0.99643,0.337039,1,3,0,62.3003,0.82574
-62.5613,0.946184,0.337039,2,7,0,66.3541,0.75004
-62.7645,0.997793,0.337039,3,9,0,62.8096,0.840912
-62.7099,1,0.337039,1,1,0,62.7667,0.839584
-61.8717,0.98661,0.337039,2,7,0,64.0084,0.79522
-61.9098,0.994229,0.337039,2,7,0,62.2053,0.784867
-62.5881,0.976995,0.337039,2,7,0,63.167,0.836426
-62.5882,0.999997,0.337039,1,1,0,62.6068,0.836429
-63.0134,0.995133,0.337039,3,7,0,63.0915,0.846447
-62.1226,0.997244,0.337039,2,5,0,63.319,0.820139
-61.9007,0.997708,0.337039,2,7,0,62.3697,0.786182
-61.923,0.978731,0.337039,2,7,0,63.1954,0.806615
-61.94,0.999833,0.337039,3,9,0,61.9424,0.781356
-63.4631,0.957127,0.337039,2,5,0,64.5217,0.725119
-64.1661,0.992369,0.337039,3,7,0,64.211,0.710047
-68.0965,0.958597,0.337039,4,15,0,68.097,0.90215
-68.1689,0.998864,0.337039,1,1,0,68.2611,0.902637
-68.2192,0.999214,0.337039,1,1,0,68.3219,0.902973
-68.3277,0.987422,0.337039,2,3,0,69.5224,0.90369
-67.9112,1,0.337039,1,1,0,68.3252,0.900883
-67.8625,1,0.337039,1,1,0,68.009,0.900545
-66.4766,0.997279,0.337039,2,3,0,68.3416,0.889924
-66.5299,0.999071,0.337039,1,1,0,66.6038,0.890373
-64.8403,0.9998,0.337039,4,15,0,66.7007,0.873886
-62.057,0.993835,0.337039,3,9,0,65.5956,0.772252
-62.056,0.999744,0.337039,2,3,0,62.0806,0.772318
-62.0475,1,0.337039,1,1,0,62.0579,0.772856
-62.0579,0.999677,0.337039,1,1,0,62.0595,0.772197
-62.0435,0.997715,0.337039,4,15,0,62.3116,0.773121
-62.0322,1,0.337039,1,1,0,62.0442,0.77387
-61.8751,0.996013,0.337039,2,7,0,62.3477,0.798091
-62.439,0.986089,0.337039,2,5,0,62.6077,0.832115
-62.4597,0.999484,0.337039,1,1,0,62.4665,0.83275
-61.9113,0.9957,0.337039,2,7,0,62.8671,0.805235
-61.9183,0.999652,0.337039,2,3,0,61.928,0.806091
-62.3522,0.993191,0.337039,3,9,0,62.3611,0.757767
-62.13,0.996832,0.337039,1,3,0,62.5055,0.768007
-62.3158,0.992146,0.337039,1,3,0,62.4247,0.75926
-62.0223,0.992444,0.337039,2,5,0,62.76,0.774551
-62.0337,0.999645,0.337039,1,1,0,62.0345,0.773769
-63.0047,0.982317,0.337039,3,7,0,63.075,0.736633
-62.9202,1,0.337039,2,3,0,63.0084,0.738973
-62.9472,0.999071,0.337039,1,1,0,62.9701,0.738216
-61.9884,0.999939,0.337039,3,7,0,62.9586,0.777054
-64.1244,0.970355,0.337039,4,15,0,64.155,0.710877
-64.3842,0.990487,0.337039,1,1,0,64.3887,0.705805
-61.9343,0.99657,0.337039,3,7,0,64.7809,0.781952
-61.9114,0.999838,0.337039,1,3,0,61.9445,0.784663
-62.1843,0.993013,0.337039,2,5,0,62.3047,0.765211
-62.0323,0.997563,0.337039,1,3,0,62.3039,0.773861
-62.1685,0.971292,0.337039,2,7,0,63.8325,0.822256
-62.1434,1,0.337039,2,3,0,62.1682,0.821121
-62.1352,0.999952,0.337039,4,15,0,62.17,0.820742
-61.9851,0.997308,0.337039,2,5,0,62.3318,0.81211
-61.9856,0.999995,0.337039,2,3,0,61.9885,0.81215
-61.958,0.990933,0.337039,4,15,0,62.7928,0.779626
-61.9423,0.989919,0.337039,3,9,0,62.547,0.808586
-61.9061,0.999375,0.337039,1,3,0,61.9792,0.80455
-61.8788,1,0.337039,4,15,0,61.9053,0.790705
-61.8728,0.999993,0.337039,4,15,0,61.8807,0.793381
-62.0765,0.996835,0.337039,4,15,0,62.1071,0.817793
-61.9223,0.997775,0.337039,3,7,0,62.265,0.806545
-61.8769,0.989468,0.337039,2,7,0,62.6234,0.791327
-61.8721,0.999006,0.337039,2,7,0,61.9423,0.796078
-62.6,0.9674,0.337039,2,5,0,63.6386,0.748737
-62.538,1,0.337039,1,1,0,62.6004,0.750844
-62.1548,0.982656,0.337039,2,7,0,63.706,0.821645
-62.2562,0.998896,0.337039,4,15,0,62.35,0.761835
-62.3751,0.998901,0.337039,3,7,0,62.391,0.756854
-62.1157,0.995294,0.337039,1,3,0,62.6012,0.76879
-62.1007,1,0.337039,1,1,0,62.117,0.769629
-62.2649,0.993084,0.337039,1,3,0,62.3614,0.761448
