# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = WSLS_model
# start_datetime = 2024-03-06 10:36:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/KERESZ~1/AppData/Local/Temp/RtmpyU5IGk/standata-4f1077b72f55.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/WSLS-202403061136-2-4cb121.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/WSLS-profile-202403061136-2-0e0b63.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=WSLS_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,winprob,lossprob
# Adaptation terminated
# Step size = 0.237848
# Diagonal elements of inverse mass matrix:
# 0.207443, 0.0835104
-58.5611,0.997824,0.237848,4,15,0,59.0345,2.21396,0.926899
-58.1369,0.978037,0.237848,3,15,0,61.1388,3.28459,1.11749
-58.1365,0.988764,0.237848,4,15,0,60.5025,2.19599,1.20258
-58.3218,0.995309,0.237848,3,7,0,58.8987,2.24841,1.43396
-58.5433,0.998406,0.237848,3,7,0,58.6148,2.15355,1.40844
-58.418,0.997206,0.237848,3,7,0,59.1747,2.36794,1.54216
-57.4795,0.999724,0.237848,3,15,0,58.5534,2.83945,1.31138
-57.4361,0.990327,0.237848,3,11,0,58.8642,2.59352,1.1321
-57.6502,0.988209,0.237848,3,15,0,59.1138,2.54273,1.38047
-58.2602,0.989436,0.237848,4,15,0,59.1288,2.27317,0.9687
-58.0393,0.997913,0.237848,4,15,0,59.0738,3.19542,1.35418
-58.3821,0.993499,0.237848,2,5,0,58.9083,3.29655,1.40431
-63.0572,0.971879,0.237848,3,15,0,63.3616,4.45754,1.07304
-60.3633,0.999696,0.237848,3,7,0,63.6531,3.87485,0.994556
-60.2534,0.999866,0.237848,4,15,0,61.462,3.78115,0.908819
-62.2525,0.984309,0.237848,3,7,0,62.3914,3.97705,0.687574
-59.481,0.983743,0.237848,3,15,0,65.6655,3.70025,1.08304
-59.1767,0.999238,0.237848,1,3,0,59.6285,3.62435,1.10256
-59.3283,0.990546,0.237848,3,11,0,61.5409,1.916,1.11474
-58.7672,0.997465,0.237848,3,7,0,60.2362,2.0252,1.19586
-57.4592,1,0.237848,3,7,0,58.832,2.83433,1.29813
-57.8328,0.995064,0.237848,3,15,0,58.1451,2.48531,0.975943
-57.7136,0.987887,0.237848,3,15,0,59.6825,2.52347,1.39938
-58.2151,0.995874,0.237848,4,15,0,58.5862,3.18227,1.43839
-57.7649,0.98977,0.237848,2,7,0,59.6429,3.06409,1.33655
-57.6775,0.999942,0.237848,2,3,0,57.7799,3.01027,1.33164
-58.5907,0.992376,0.237848,3,7,0,58.7087,3.43317,1.32408
-58.6201,0.996794,0.237848,4,15,0,60.1179,2.06339,1.2438
-58.7717,0.994518,0.237848,2,3,0,58.9873,2.02413,1.19657
-59.6944,0.991464,0.237848,3,7,0,60.1474,1.89515,0.982263
-59.7771,1,0.237848,4,15,0,60.0387,3.67948,1.47345
-60.3146,0.995089,0.237848,3,7,0,60.7002,3.66339,1.61724
-59.1982,0.998312,0.237848,3,15,0,61.1178,3.57654,1.39988
-58.245,0.997536,0.237848,3,15,0,60.3709,2.24228,1.39856
-58.3515,0.997579,0.237848,4,15,0,59.285,2.96229,1.57159
-57.4443,0.998046,0.237848,3,15,0,58.8525,2.81269,1.29497
-58.1471,0.987686,0.237848,4,15,0,59.2761,3.23677,1.03875
-57.8227,0.999577,0.237848,3,7,0,58.2565,3.10476,1.07057
-58.2886,0.994471,0.237848,2,7,0,58.4673,3.24301,0.986012
-59.2739,0.98123,0.237848,4,15,0,61.3906,2.55832,1.75436
-57.3908,0.996509,0.237848,3,11,0,60.178,2.81363,1.22046
-58.1806,0.98902,0.237848,3,11,0,58.9277,3.3184,1.21917
-60.9887,0.976945,0.237848,3,15,0,62.5739,3.97031,0.92683
-62.8216,0.982372,0.237848,3,7,0,63.6546,4.00122,0.623902
-59.1312,0.999537,0.237848,3,7,0,63.0728,3.32918,0.821878
-59.461,0.998139,0.237848,3,15,0,60.0851,3.63894,0.98623
-58.2756,0.998546,0.237848,4,15,0,60.5387,2.31533,0.932049
-58.9451,0.996274,0.237848,4,15,0,59.4495,2.95808,1.68886
-58.7008,0.999228,0.237848,4,15,0,60.3975,2.57406,1.66006
-57.4441,0.999431,0.237848,3,7,0,58.9459,2.54705,1.19209
-57.3755,0.999873,0.237848,4,15,0,57.4861,2.69247,1.16476
-57.4081,0.999298,0.237848,2,7,0,57.4396,2.64903,1.13168
-58.9073,0.982726,0.237848,3,13,0,59.4001,3.05316,1.65932
-57.6046,0.995935,0.237848,3,15,0,59.8073,2.74927,1.00762
-57.9718,0.994363,0.237848,3,15,0,58.6862,3.22383,1.25534
-58.7712,0.993772,0.237848,4,15,0,59.2981,2.33079,1.60382
-58.7907,0.99761,0.237848,4,15,0,60.2225,2.03892,1.31448
-58.8133,0.995919,0.237848,4,15,0,59.9913,2.04644,1.05377
-59.87,0.97988,0.237848,2,3,0,59.9848,1.82794,1.07148
-57.6356,0.959504,0.237848,3,15,0,64.355,2.87501,1.38376
-58.2314,0.995429,0.237848,3,7,0,58.2755,2.81669,1.57144
-57.9499,1,0.237848,3,7,0,58.3506,2.94143,1.47441
-57.7807,0.99473,0.237848,4,15,0,59.3423,2.55152,0.969267
-58.0301,0.996502,0.237848,2,3,0,58.0571,2.53017,0.902404
-58.0789,0.999848,0.237848,4,15,0,58.3724,2.95003,1.50831
-57.7289,0.998863,0.237848,3,7,0,58.3128,2.75814,1.44108
-58.4353,0.989631,0.237848,3,7,0,58.8691,3.26448,1.45127
-57.4574,0.992939,0.237848,3,15,0,60.3308,2.57466,1.27665
-57.383,0.999352,0.237848,2,7,0,57.5537,2.643,1.21844
-57.478,0.998776,0.237848,3,11,0,57.5441,2.93066,1.22187
-57.3764,0.998469,0.237848,3,11,0,57.7274,2.66566,1.22232
-57.9736,0.989345,0.237848,2,7,0,58.4315,2.2524,1.18703
-61.4479,0.958401,0.237848,3,7,0,61.8233,1.67811,0.866859
-57.5076,0.985889,0.237848,3,9,0,63.4763,2.58287,1.07881
-58.4245,0.981907,0.237848,3,15,0,59.6243,2.40923,0.848271
-59.0461,0.993866,0.237848,3,7,0,59.3943,2.09404,0.905473
-57.7431,0.999332,0.237848,4,15,0,59.5442,2.38491,1.30883
-57.4057,0.978864,0.237848,2,7,0,60.0954,2.83429,1.16691
-57.7671,0.996476,0.237848,3,11,0,57.9397,2.36441,1.29654
-57.957,0.991229,0.237848,4,15,0,59.0535,2.25855,1.21272
-57.8932,1,0.237848,4,15,0,58.2907,3.16207,1.09485
-58.0377,0.99688,0.237848,4,15,0,58.688,3.20321,1.34435
-58.0974,0.997856,0.237848,4,15,0,58.8212,2.69897,1.54556
-57.4852,0.999281,0.237848,3,11,0,58.3077,2.74889,1.33697
-57.4868,0.999565,0.237848,4,15,0,57.63,2.70947,1.06224
-57.4575,0.994375,0.237848,3,15,0,58.2651,2.91126,1.18581
-58.5924,0.990242,0.237848,3,15,0,58.6964,2.1182,1.02542
-57.4159,0.997927,0.237848,3,7,0,58.9919,2.75015,1.11333
-57.4204,0.997615,0.237848,4,15,0,57.8529,2.76954,1.28755
-58.1701,0.992693,0.237848,3,15,0,58.3779,2.20318,1.10614
-59.0505,0.995641,0.237848,4,15,0,59.455,3.22432,1.62515
-58.0406,0.996343,0.237848,3,15,0,59.9989,2.42177,0.939252
-58.0674,0.999356,0.237848,3,7,0,58.2099,2.33896,0.981407
-59.114,0.987473,0.237848,4,15,0,59.8679,3.5617,1.01698
-59.1713,0.998805,0.237848,4,15,0,60.1024,1.96115,1.33458
-60.9577,0.986991,0.237848,4,15,0,62.4634,3.39435,0.573683
-58.3162,1,0.237848,4,15,0,62.0188,2.20913,1.0144
-57.8079,0.99946,0.237848,2,7,0,58.4584,2.35143,1.09294
-57.5277,1,0.237848,3,7,0,57.8241,2.53538,1.0928
-57.4052,0.999764,0.237848,4,15,0,57.5994,2.64518,1.13689
-57.7527,0.995185,0.237848,3,7,0,57.9869,2.42802,1.35968
-57.7663,0.999901,0.237848,4,15,0,57.947,3.10273,1.10805
-57.6561,0.996949,0.237848,3,11,0,58.3922,2.39242,1.21222
-57.8771,0.974618,0.237848,3,11,0,60.4667,3.18852,1.2075
-57.8673,1,0.237848,3,7,0,57.8816,3.18347,1.21208
-57.9946,0.99556,0.237848,4,15,0,58.7612,3.04174,0.956412
-57.5296,0.99985,0.237848,4,15,0,58.2384,2.6441,1.04696
-57.7275,0.988758,0.237848,3,11,0,58.9577,3.10356,1.24582
-57.8487,0.998877,0.237848,3,15,0,58.1241,2.34217,1.32259
-57.8979,0.997329,0.237848,3,7,0,58.2389,2.28275,1.17202
-57.8249,0.993358,0.237848,4,15,0,59.1924,2.5041,0.970806
-57.7451,0.99985,0.237848,2,3,0,57.863,2.56306,0.978069
-57.4246,0.996834,0.237848,3,15,0,58.4232,2.5824,1.16039
-57.4275,0.998254,0.237848,4,15,0,57.7271,2.86448,1.23856
-57.6698,0.985438,0.237848,2,7,0,59.3477,2.48778,1.36107
-57.9064,0.991648,0.237848,4,15,0,58.8419,3.11849,1.03875
-57.5716,0.998712,0.237848,2,5,0,58.0987,2.96499,1.1032
-57.6686,0.998762,0.237848,3,11,0,57.8136,2.48685,1.35985
-57.5903,0.999461,0.237848,1,3,0,57.7256,2.51789,1.33713
-57.4937,0.99409,0.237848,3,11,0,58.4075,2.94014,1.23773
-57.5264,0.995225,0.237848,3,15,0,58.2519,2.89346,1.31722
-59.88,0.978445,0.237848,3,7,0,59.969,3.78174,1.36513
-60.5714,0.995266,0.237848,2,3,0,60.6238,3.94635,1.36464
-59.4343,0.997394,0.237848,4,15,0,62.4029,2.93562,1.77183
-59.5318,0.998905,0.237848,2,3,0,59.6208,2.98085,1.77878
-61.283,0.991935,0.237848,4,15,0,62.12,3.52434,1.85029
-60.5043,0.996668,0.237848,1,3,0,61.7828,3.44024,1.77703
-59.2866,1,0.237848,3,7,0,60.8536,3.47906,1.52651
-57.8594,1,0.237848,4,15,0,59.6968,2.74018,1.48285
-57.7919,0.999987,0.237848,4,15,0,58.0041,2.58266,1.4472
-59.1581,0.987745,0.237848,4,15,0,59.7134,3.39231,1.55762
-57.9025,0.994198,0.237848,2,7,0,60.2684,3.07198,1.39722
-58.1376,0.990212,0.237848,4,15,0,60.0219,2.38667,0.928979
-61.5616,0.947555,0.237848,4,15,0,64.8667,4.15927,1.03904
-60.3136,0.996729,0.237848,4,15,0,64.1348,3.32673,0.631666
-58.3785,0.998766,0.237848,4,15,0,61.4486,2.13563,1.28249
-59.0933,0.995523,0.237848,4,15,0,59.4052,1.9556,1.16354
-59.9177,0.983496,0.237848,4,15,0,63.1902,2.75218,0.576825
-57.7216,0.999627,0.237848,3,7,0,60.1574,2.91559,0.99778
-58.6983,0.989363,0.237848,4,15,0,59.4762,2.06999,1.33679
-59.5864,0.99182,0.237848,3,7,0,60.1799,1.98051,1.51778
-58.7398,0.999825,0.237848,2,3,0,59.6525,2.10198,1.41329
-61.9657,0.976961,0.237848,4,15,0,63.1325,2.57893,2.08801
-63.7419,0.987884,0.237848,3,7,0,64.326,2.15678,2.17997
-62.4395,0.999648,0.237848,2,3,0,63.972,2.33187,2.09969
-62.2547,1,0.237848,1,1,0,62.443,2.34576,2.0838
-57.4844,0.998439,0.237848,3,15,0,62.8465,2.51999,1.24652
-57.6579,0.988492,0.237848,3,15,0,59.0604,2.80496,1.41012
-58.4352,0.987041,0.237848,2,7,0,59.1349,2.82206,1.61432
-58.3177,0.999922,0.237848,4,15,0,58.7221,2.73716,0.816719
-57.4505,0.989576,0.237848,3,11,0,59.9575,2.63643,1.09722
-57.6562,0.959264,0.237848,3,15,0,62.6106,2.40656,1.26463
-57.7765,0.997209,0.237848,4,15,0,58.2368,2.74956,1.45724
-59.9851,0.980864,0.237848,3,7,0,60.1723,3.38021,1.72282
-57.7076,0.999817,0.237848,4,15,0,60.3581,2.54823,1.40671
-57.514,0.995432,0.237848,4,15,0,58.6572,2.85518,1.32796
-58.7118,0.987856,0.237848,3,15,0,59.4488,3.33641,1.48125
-57.9465,1,0.237848,3,7,0,58.7883,3.2014,1.28238
-57.6388,0.996788,0.237848,4,15,0,58.9171,2.46984,1.07022
-58.8201,0.982047,0.237848,4,15,0,59.6845,3.52091,1.10735
-57.8603,0.999238,0.237848,3,15,0,59.0436,3.1481,1.30143
-61.5821,0.979034,0.237848,4,15,0,61.7347,3.95481,0.780467
-57.9143,0.998833,0.237848,3,15,0,61.7288,3.08778,1.39126
-57.9119,0.999886,0.237848,2,3,0,57.95,3.10362,1.37827
-60.0492,0.985744,0.237848,3,15,0,60.5309,3.79397,0.987144
-57.5074,0.999837,0.237848,3,11,0,60.2405,2.93123,1.12897
-57.4154,0.999871,0.237848,3,15,0,57.5688,2.69833,1.28778
-57.4786,0.997632,0.237848,2,7,0,57.6742,2.70877,1.33416
-59.3213,0.969518,0.237848,2,7,0,60.654,3.00813,1.74098
-57.521,0.999666,0.237848,4,15,0,59.5288,2.84897,1.33473
-57.6082,0.999119,0.237848,3,11,0,57.7128,2.5251,1.05015
-57.5316,0.999798,0.237848,4,15,0,57.7724,2.47521,1.23333
-57.3996,0.992827,0.237848,2,7,0,58.3198,2.6191,1.23501
-58.2008,0.989164,0.237848,3,15,0,58.6437,2.98789,1.52839
-58.5139,0.9988,0.237848,4,15,0,58.8195,2.72176,1.63517
-57.7592,0.999413,0.237848,4,15,0,59.061,3.12858,1.20355
-57.619,0.998913,0.237848,4,15,0,58.1387,2.83225,1.01382
-57.7222,0.997552,0.237848,1,3,0,57.8174,2.84689,0.977874
-59.7023,0.982093,0.237848,4,15,0,60.2356,3.54351,0.83473
-57.7161,0.99921,0.237848,3,15,0,59.865,3.05741,1.08905
-57.6436,0.999058,0.237848,4,15,0,58.1615,2.72499,1.41167
-57.684,0.998286,0.237848,3,15,0,58.0184,2.55416,1.00353
-57.5262,1,0.237848,3,7,0,57.7149,2.5429,1.08869
-59.0499,0.986422,0.237848,4,15,0,59.5641,2.35988,1.66957
-57.5764,0.995969,0.237848,4,15,0,60.2381,2.5774,1.04252
-58.3955,0.988903,0.237848,2,7,0,58.5632,2.35835,0.876559
-58.5174,0.99679,0.237848,4,15,0,59.4835,3.13989,1.54717
-57.5201,0.995462,0.237848,3,15,0,59.6557,2.47938,1.21298
-57.4022,0.996629,0.237848,3,15,0,57.94,2.7966,1.1419
-58.2297,0.987373,0.237848,3,15,0,58.8543,3.19041,0.966597
-58.2685,0.99985,0.237848,4,15,0,58.3556,2.26242,1.42844
-60.4921,0.973397,0.237848,3,7,0,60.6918,1.73102,1.34047
-57.4427,0.958613,0.237848,2,7,0,64.2322,2.84913,1.27461
-57.9464,0.995319,0.237848,3,7,0,57.9926,3.20217,1.11956
-57.9628,0.999526,0.237848,4,15,0,58.1623,2.3294,1.3702
-57.9153,0.998761,0.237848,4,15,0,58.3923,2.84678,0.918626
-57.8134,0.999978,0.237848,4,15,0,58.0426,2.69148,0.936604
-57.4705,0.999995,0.237848,4,15,0,57.8282,2.64525,1.08059
-57.6929,0.995887,0.237848,2,7,0,57.8483,2.63811,0.979927
-57.6918,0.999593,0.237848,4,15,0,57.9972,2.45832,1.35197
-58.746,0.988567,0.237848,3,15,0,59.5268,2.59904,0.74559
-58.9474,0.998877,0.237848,3,7,0,59.0722,2.64014,0.709858
-57.8671,0.995458,0.237848,2,7,0,59.5914,2.67015,0.922489
-57.8131,0.999854,0.237848,4,15,0,58.1106,3.01722,1.39429
-58.2885,0.997011,0.237848,4,15,0,58.5815,3.35883,1.17454
-57.4779,1,0.237848,3,7,0,58.3068,2.90705,1.13645
-57.4137,0.997181,0.237848,4,15,0,58.0572,2.62312,1.26169
-57.7677,0.995645,0.237848,3,11,0,57.9779,2.94995,0.993598
-57.4346,0.999964,0.237848,3,7,0,57.8073,2.74229,1.09693
-58.4159,0.98466,0.237848,3,11,0,59.2856,3.23951,1.46354
-58.151,0.999473,0.237848,4,15,0,58.889,3.30618,1.22415
-58.3186,0.997669,0.237848,1,3,0,58.416,3.37004,1.22394
-58.1969,0.999876,0.237848,2,3,0,58.3601,3.32362,1.22894
-58.5176,0.987097,0.237848,4,15,0,60.6721,2.57205,1.6248
-57.8815,0.991128,0.237848,4,15,0,60.6873,2.30858,1.1099
-57.6835,0.999585,0.237848,3,15,0,58.0879,3.0006,1.34275
-58.8456,0.98963,0.237848,3,7,0,58.9462,2.96547,1.6697
-58.8647,0.99867,0.237848,3,7,0,59.4182,2.6632,1.69747
-58.2294,0.992019,0.237848,4,15,0,60.596,2.58537,1.56579
-58.4385,0.996109,0.237848,4,15,0,59.4305,3.40738,1.25488
-57.9049,0.998912,0.237848,3,7,0,58.853,3.16835,1.30519
-58.3148,0.996347,0.237848,4,15,0,58.7677,2.24956,0.971467
-57.7712,0.999723,0.237848,4,15,0,58.7913,2.40991,1.35366
-57.9053,0.9971,0.237848,4,15,0,58.5422,2.90359,0.933528
-57.4407,0.994948,0.237848,3,15,0,58.8831,2.8529,1.26972
-57.6014,0.998282,0.237848,4,15,0,57.7848,2.49652,1.32901
-58.4295,0.98437,0.237848,2,7,0,59.142,2.21949,1.44272
-58.2306,0.996369,0.237848,3,7,0,59.103,2.167,1.18422
-58.6366,0.987614,0.237848,4,15,0,60.1786,2.34421,1.58131
-58.1284,0.999454,0.237848,4,15,0,59.1572,3.29342,1.15466
-57.6352,0.997401,0.237848,3,15,0,58.8913,2.42334,1.12706
-57.5197,0.99994,0.237848,3,7,0,57.664,2.48069,1.18041
-57.5052,0.999952,0.237848,4,15,0,57.5949,2.95006,1.23949
-57.9279,0.995651,0.237848,3,15,0,58.23,2.44528,1.44166
-57.8655,0.998305,0.237848,4,15,0,58.5929,3.09429,1.03796
-58.1577,0.998269,0.237848,4,15,0,58.336,2.20782,1.29577
-57.7369,0.99926,0.237848,3,7,0,58.3221,2.40148,1.3253
-57.4847,0.99961,0.237848,4,15,0,57.9153,2.76564,1.06648
-57.4311,0.998406,0.237848,3,15,0,57.816,2.87031,1.23734
-59.6096,0.959506,0.237848,3,11,0,62.6893,2.77258,0.615678
-59.5484,1,0.237848,1,1,0,59.6249,2.78251,0.62398
-59.9097,0.995799,0.237848,2,3,0,60.0401,2.82664,0.580926
-58.8488,0.985816,0.237848,2,7,0,61.663,2.84508,0.729036
-57.9399,0.999846,0.237848,3,7,0,59.0186,2.94524,0.935367
-58.7731,0.993844,0.237848,3,15,0,59.0783,3.44048,0.9995
-57.9505,0.999662,0.237848,4,15,0,59.4486,2.37248,0.999206
-57.7977,0.995384,0.237848,4,15,0,58.9117,2.35406,1.30416
-57.8008,0.998468,0.237848,4,15,0,58.4566,3.14923,1.17915
-58.5445,0.97281,0.237848,3,11,0,62.4024,2.37211,1.5735
-59.8203,0.982504,0.237848,3,7,0,60.3106,1.9784,1.57182
-58.3872,0.999596,0.237848,4,15,0,61.1328,2.23992,0.956474
-61.5514,0.963766,0.237848,4,15,0,62.7151,1.60292,1.40573
-61.5454,0.998554,0.237848,4,15,0,65.5143,4.07425,0.905445
-62.3648,0.992789,0.237848,3,7,0,62.9432,4.07453,0.739975
-63.5858,0.999198,0.237848,4,15,0,64.6972,4.52097,0.991885
-58.1029,0.999975,0.237848,4,15,0,64.6126,2.64279,1.54352
-58.1518,0.999072,0.237848,4,15,0,58.554,2.93902,1.53028
-58.3612,0.999249,0.237848,4,15,0,58.8016,3.2794,1.41256
-59.6573,0.99383,0.237848,4,15,0,60.2841,3.52965,0.834637
-57.5644,0.981487,0.237848,3,15,0,64.7355,2.82215,1.03568
-58.024,0.99523,0.237848,3,15,0,58.266,3.12658,0.995052
-58.7608,0.985122,0.237848,3,11,0,60.3996,2.34074,1.60615
-58.3992,0.999874,0.237848,3,7,0,58.8818,2.30206,1.50018
-58.1645,0.997717,0.237848,3,15,0,59.0498,3.3064,1.14849
-57.622,0.999216,0.237848,4,15,0,58.5607,2.92135,1.35837
-58.2282,0.990293,0.237848,3,15,0,59.4323,2.83773,0.842196
-58.2485,0.999687,0.237848,1,1,0,58.2561,2.84608,0.838944
-58.4104,0.997416,0.237848,4,15,0,59.1246,3.21113,1.4809
-57.4642,1,0.237848,4,15,0,58.4822,2.53425,1.2361
-57.4849,0.998424,0.237848,4,15,0,57.7953,2.93685,1.17589
-57.3689,0.999038,0.237848,2,7,0,57.6486,2.72211,1.22169
-57.6062,0.989646,0.237848,3,15,0,58.6167,2.90805,1.04503
-59.1005,0.981895,0.237848,3,7,0,59.6157,2.44996,0.713704
-58.8941,0.988656,0.237848,3,7,0,60.527,2.20433,0.851744
-58.8629,0.999873,0.237848,3,7,0,59.13,2.30138,0.804054
-58.0564,0.999714,0.237848,4,15,0,59.5261,3.26676,1.17061
-57.8755,0.999126,0.237848,2,7,0,58.2557,3.18452,1.16656
-58.701,0.992055,0.237848,2,7,0,58.8398,3.50065,1.2001
-58.53,0.993619,0.237848,4,15,0,60.5488,3.44501,1.19243
-57.7182,0.997888,0.237848,3,15,0,59.3475,2.59517,0.979123
-57.9169,0.987139,0.237848,3,15,0,59.3774,2.81397,1.4932
-57.4791,0.99998,0.237848,4,15,0,58.0387,2.51522,1.17723
-57.3747,0.998664,0.237848,2,7,0,57.6528,2.66408,1.18726
-57.5517,0.996541,0.237848,2,7,0,57.7483,2.54582,1.33076
-57.6134,0.999195,0.237848,3,7,0,57.7192,2.55044,1.3666
-57.4643,0.999469,0.237848,2,5,0,57.6816,2.61787,1.30707
-58.2121,0.991469,0.237848,3,15,0,58.5051,2.3504,1.47768
-58.609,0.991061,0.237848,3,15,0,59.9138,2.39037,1.59508
-58.4706,0.999156,0.237848,4,15,0,59.291,3.37092,1.04485
-58.0702,0.999736,0.237848,4,15,0,58.9108,2.44317,1.48507
-57.8652,0.994157,0.237848,3,9,0,59.1668,3.05609,1.01054
-57.6353,0.99944,0.237848,4,15,0,58.221,3.02587,1.28401
-58.7382,0.991041,0.237848,3,15,0,59.0232,2.27081,1.56529
-59.1,0.997221,0.237848,3,7,0,59.5334,2.47801,1.71242
-58.362,1,0.237848,4,15,0,59.1783,2.66704,1.60328
-57.4727,0.991367,0.237848,2,7,0,59.8696,2.66088,1.32529
-57.3706,0.997903,0.237848,2,7,0,57.7335,2.73707,1.22471
-60.235,0.972781,0.237848,3,13,0,60.6161,2.92098,0.550854
-58.1811,1,0.237848,4,15,0,60.4509,2.95649,1.53286
-57.4848,0.999642,0.237848,3,15,0,58.4489,2.60373,1.31608
-58.7473,0.984092,0.237848,3,11,0,59.6328,2.70212,1.67827
-57.7387,0.99935,0.237848,4,15,0,59.2455,3.10422,1.26083
-58.4427,0.995354,0.237848,3,15,0,58.5019,3.27779,1.44319
-58.0297,0.99824,0.237848,3,11,0,58.9105,2.27655,1.06214
-58.6139,0.99387,0.237848,3,7,0,58.7954,2.08064,1.09175
-58.4721,0.999824,0.237848,2,3,0,58.6583,2.10977,1.11744
-57.5136,0.99952,0.237848,3,11,0,58.6248,2.95773,1.16079
-57.5652,0.99568,0.237848,3,15,0,58.1987,2.92875,1.32139
-57.6291,0.996094,0.237848,4,15,0,58.3453,2.51122,1.3545
-57.4695,1,0.237848,3,7,0,57.6406,2.64393,1.31934
-57.4241,0.994686,0.237848,4,15,0,58.4297,2.79797,1.11792
-59.0102,0.983687,0.237848,3,7,0,59.3005,3.59266,1.17313
-58.8934,0.993218,0.237848,3,15,0,60.9396,2.02979,1.35309
-59.657,0.995263,0.237848,4,15,0,59.9384,3.76709,1.172
-61.3793,0.988176,0.237848,3,7,0,61.8294,4.02497,1.51844
-58.9658,0.999987,0.237848,4,15,0,61.7074,3.56646,1.11151
-59.2606,0.998204,0.237848,3,7,0,59.4957,3.66423,1.19356
-58.887,0.999986,0.237848,3,7,0,59.4817,3.53157,1.31767
-58.4941,0.999999,0.237848,3,7,0,59.0039,3.38327,1.35127
-58.5882,0.999487,0.237848,3,7,0,58.7058,3.44021,1.30788
-57.9196,0.99965,0.237848,4,15,0,59.1699,2.92784,1.46948
-57.6898,0.999981,0.237848,4,15,0,58.1858,2.97201,1.037
-57.8624,0.997967,0.237848,4,15,0,58.2648,3.14652,1.30538
-58.3268,0.995636,0.237848,4,15,0,58.8395,2.50006,1.56959
-58.3251,0.999757,0.237848,2,3,0,58.3861,2.51953,1.57416
-57.5875,0.998725,0.237848,3,11,0,58.6536,2.85588,1.03412
-58.1857,0.993042,0.237848,3,7,0,58.3643,2.62906,0.848359
-58.113,0.999925,0.237848,2,3,0,58.2092,2.61477,0.866219
-58.1086,1,0.237848,3,7,0,58.1357,2.5976,0.86959
-58.6003,0.987036,0.237848,2,7,0,59.4396,2.50679,0.785406
-58.6786,0.999582,0.237848,2,3,0,58.6815,2.50825,0.770983
-58.0427,0.999871,0.237848,4,15,0,59.414,2.51471,1.50364
-58.3931,0.996174,0.237848,4,15,0,59.0892,2.41,0.854868
-57.9056,0.997392,0.237848,3,7,0,58.8382,2.66436,0.912409
-57.5529,0.999173,0.237848,3,7,0,58.1623,2.47112,1.13983
-57.6171,0.999233,0.237848,4,15,0,57.7791,2.97691,1.08045
-58.073,0.997101,0.237848,4,15,0,58.3562,2.28877,1.02517
-57.4967,0.999964,0.237848,4,15,0,58.1682,2.69023,1.0578
-58.3655,0.99103,0.237848,3,7,0,58.5826,3.07762,0.871701
-57.6568,0.99934,0.237848,4,15,0,58.7283,2.3968,1.23908
-57.8377,0.975552,0.237848,3,11,0,60.316,3.16839,1.18208
-57.5537,1,0.237848,3,7,0,57.8796,2.96655,1.12078
-57.4048,0.99879,0.237848,3,15,0,57.831,2.84346,1.2092
-57.9709,0.996233,0.237848,4,15,0,58.0139,3.22504,1.2498
-57.4828,1,0.237848,4,15,0,58.0703,2.72079,1.06443
-57.6204,0.999373,0.237848,4,15,0,57.6436,2.61061,1.01275
-58.2884,0.992447,0.237848,3,7,0,58.5098,2.98931,0.859908
-58.6342,0.995207,0.237848,2,3,0,58.6799,2.96609,0.784336
-58.0582,0.999583,0.237848,3,7,0,58.8687,2.80768,0.877003
-57.8239,1,0.237848,3,7,0,58.0768,2.84154,0.943917
-57.8688,0.999582,0.237848,4,15,0,58.0406,2.44671,1.42157
-58.4483,0.995401,0.237848,4,15,0,58.9314,2.88034,1.60934
-57.6741,0.999309,0.237848,4,15,0,58.869,2.97722,1.35378
-58.3437,0.995084,0.237848,4,15,0,58.5868,3.30421,1.02232
-58.1806,0.99766,0.237848,4,15,0,59.504,2.36127,1.47493
-58.0884,0.999945,0.237848,3,7,0,58.272,2.41659,1.47794
-58.2983,0.99697,0.237848,4,15,0,59.1324,2.36115,0.899062
-57.4583,0.997294,0.237848,4,15,0,58.9732,2.5354,1.17661
-57.3984,0.999515,0.237848,4,15,0,57.5861,2.72547,1.12843
